neuron;radius;sholl;side
INface;59;0,00000000000000e+00;left
INface;60;0,00000000000000e+00;left
INface;61;0,00000000000000e+00;left
INface;62;0,00000000000000e+00;left
INface;63;0,00000000000000e+00;left
INface;64;0,00000000000000e+00;left
INface;65;0,00000000000000e+00;left
INface;66;0,00000000000000e+00;left
INface;67;0,00000000000000e+00;left
INface;68;0,00000000000000e+00;left
INface;69;0,00000000000000e+00;left
INface;70;0,00000000000000e+00;left
INface;71;0,00000000000000e+00;left
INface;72;0,00000000000000e+00;left
INface;73;0,00000000000000e+00;left
INface;74;0,00000000000000e+00;left
INface;75;0,00000000000000e+00;left
INface;76;0,00000000000000e+00;left
INface;77;0,00000000000000e+00;left
INface;78;0,00000000000000e+00;left
INface;79;0,00000000000000e+00;left
INface;80;0,00000000000000e+00;left
INface;81;0,00000000000000e+00;left
INface;82;0,00000000000000e+00;left
INface;83;0,00000000000000e+00;left
INface;84;0,00000000000000e+00;left
INface;85;0,00000000000000e+00;left
INface;86;0,00000000000000e+00;left
INface;87;0,00000000000000e+00;left
INface;88;0,00000000000000e+00;left
INface;89;0,00000000000000e+00;left
INface;90;0,00000000000000e+00;left
INface;91;0,00000000000000e+00;left
INface;92;0,00000000000000e+00;left
INface;93;0,00000000000000e+00;left
INface;94;0,00000000000000e+00;left
INface;95;0,00000000000000e+00;left
INface;96;0,00000000000000e+00;left
INface;97;0,00000000000000e+00;left
INface;98;0,00000000000000e+00;left
INface;99;0,00000000000000e+00;left
INface;100;0,00000000000000e+00;left
INface;101;0,00000000000000e+00;left
INface;102;0,00000000000000e+00;left
INface;103;0,00000000000000e+00;left
INface;104;0,00000000000000e+00;left
INface;105;0,00000000000000e+00;left
INface;106;0,00000000000000e+00;left
INface;107;0,00000000000000e+00;left
INface;108;0,00000000000000e+00;left
INface;109;0,00000000000000e+00;left
INface;110;0,00000000000000e+00;left
INface;111;0,00000000000000e+00;left
INface;112;0,00000000000000e+00;left
INface;113;0,00000000000000e+00;left
INface;114;0,00000000000000e+00;left
INface;115;0,00000000000000e+00;left
INface;116;0,00000000000000e+00;left
INface;117;0,00000000000000e+00;left
INface;118;0,00000000000000e+00;left
INface;119;0,00000000000000e+00;left
INface;120;0,00000000000000e+00;left
INface;121;0,00000000000000e+00;left
INface;122;0,00000000000000e+00;left
INface;123;0,00000000000000e+00;left
INface;124;0,00000000000000e+00;left
INface;125;0,00000000000000e+00;left
INface;126;0,00000000000000e+00;left
INface;127;0,00000000000000e+00;left
INface;128;0,00000000000000e+00;left
INface;129;0,00000000000000e+00;left
INface;130;0,00000000000000e+00;left
INface;131;0,00000000000000e+00;left
INface;132;0,00000000000000e+00;left
INface;133;0,00000000000000e+00;left
INface;134;0,00000000000000e+00;left
INface;135;0,00000000000000e+00;left
INface;136;0,00000000000000e+00;left
INface;137;0,00000000000000e+00;left
INface;138;0,00000000000000e+00;left
INface;139;0,00000000000000e+00;left
INface;140;0,00000000000000e+00;left
INface;141;0,00000000000000e+00;left
INface;142;0,00000000000000e+00;left
INface;143;0,00000000000000e+00;left
INface;144;0,00000000000000e+00;left
INface;145;0,00000000000000e+00;left
INface;146;0,00000000000000e+00;left
INface;147;0,00000000000000e+00;left
INface;148;0,00000000000000e+00;left
INface;149;0,00000000000000e+00;left
INface;150;0,00000000000000e+00;left
INface;151;0,00000000000000e+00;left
INface;152;0,00000000000000e+00;left
INface;153;0,00000000000000e+00;left
INface;154;0,00000000000000e+00;left
INface;155;0,00000000000000e+00;left
INface;156;0,00000000000000e+00;left
INface;157;0,00000000000000e+00;left
INface;158;0,00000000000000e+00;left
INface;159;0,00000000000000e+00;left
INface;160;0,00000000000000e+00;left
INface;161;0,00000000000000e+00;left
INface;162;0,00000000000000e+00;left
INface;163;0,00000000000000e+00;left
INface;164;0,00000000000000e+00;left
INface;165;0,00000000000000e+00;left
INface;166;0,00000000000000e+00;left
INface;167;0,00000000000000e+00;left
INface;168;0,00000000000000e+00;left
INface;169;0,00000000000000e+00;left
INface;170;0,00000000000000e+00;left
INface;171;0,00000000000000e+00;left
INface;172;0,00000000000000e+00;left
INface;173;0,00000000000000e+00;left
INface;174;0,00000000000000e+00;left
INface;175;0,00000000000000e+00;left
INface;176;0,00000000000000e+00;left
INface;177;0,00000000000000e+00;left
INface;178;0,00000000000000e+00;left
INface;179;0,00000000000000e+00;left
INface;180;0,00000000000000e+00;left
INMBdesc3;1;2,56915609394273e+00;left
INMBdesc3;2;2,20961611564030e+00;left
INMBdesc3;3;1,85992656546037e+00;left
INMBdesc3;4;1,45649351596575e+00;left
INMBdesc3;5;1,10005397283853e+00;left
INMBdesc3;6;1,00000000000000e+00;left
INMBdesc3;7;1,00000000000000e+00;left
INMBdesc3;8;1,00000000000000e+00;left
INMBdesc3;9;1,00000000000000e+00;left
INMBdesc3;10;1,00000000000000e+00;left
INMBdesc3;11;1,00000000000000e+00;left
INMBdesc3;12;1,00000000000000e+00;left
INMBdesc3;13;1,00000000000000e+00;left
INMBdesc3;14;1,00000000000000e+00;left
INMBdesc3;15;1,00000000000000e+00;left
INMBdesc3;16;1,10005397283853e+00;left
INMBdesc3;17;1,25638557028868e+00;left
INMBdesc3;18;1,28712091374557e+00;left
INMBdesc3;19;1,25638557028868e+00;left
INMBdesc3;20;1,20010794567707e+00;left
INMBdesc3;21;1,25638557028868e+00;left
INMBdesc3;22;1,28712091374557e+00;left
INMBdesc3;23;1,25638557028868e+00;left
INMBdesc3;24;1,40021589135413e+00;left
INMBdesc3;25;1,96926465654311e+00;left
INMBdesc3;26;2,57424182749114e+00;left
INMBdesc3;27;2,95622365177308e+00;left
INMBdesc3;28;2,94372237538839e+00;left
INMBdesc3;29;3,06931862938165e+00;left
INMBdesc3;30;3,68733680509970e+00;left
INMBdesc3;31;4,66910273802752e+00;left
INMBdesc3;32;5,21780228436392e+00;left
INMBdesc3;33;5,61282511341590e+00;left
INMBdesc3;34;5,81293305909296e+00;left
INMBdesc3;35;6,03073534345689e+00;left
INMBdesc3;36;6,51277114057736e+00;left
INMBdesc3;37;6,54350648403425e+00;left
INMBdesc3;38;5,68679707671437e+00;left
INMBdesc3;39;3,93068137061835e+00;left
INMBdesc3;40;1,98230566131313e+00;left
INMBdesc3;41;5,00269864192668e-01;left
INMBdesc3;42;0,00000000000000e+00;left
INMBdesc3;43;0,00000000000000e+00;left
INMBdesc3;44;0,00000000000000e+00;left
INMBdesc3;45;0,00000000000000e+00;left
INMBdesc3;46;0,00000000000000e+00;left
INMBdesc3;47;0,00000000000000e+00;left
INMBdesc3;48;0,00000000000000e+00;left
INMBdesc3;49;0,00000000000000e+00;left
INMBdesc3;50;0,00000000000000e+00;left
INMBdesc3;51;0,00000000000000e+00;left
INMBdesc3;52;0,00000000000000e+00;left
INMBdesc3;53;0,00000000000000e+00;left
INMBdesc3;54;0,00000000000000e+00;left
INMBdesc3;55;0,00000000000000e+00;left
INMBdesc3;56;0,00000000000000e+00;left
INMBdesc3;57;0,00000000000000e+00;left
INMBdesc3;58;0,00000000000000e+00;left
INMBdesc3;59;0,00000000000000e+00;left
INMBdesc3;60;0,00000000000000e+00;left
INMBdesc3;61;0,00000000000000e+00;left
INMBdesc3;62;0,00000000000000e+00;left
INMBdesc3;63;0,00000000000000e+00;left
INMBdesc3;64;0,00000000000000e+00;left
INMBdesc3;65;0,00000000000000e+00;left
INMBdesc3;66;0,00000000000000e+00;left
INMBdesc3;67;0,00000000000000e+00;left
INMBdesc3;68;0,00000000000000e+00;left
INMBdesc3;69;0,00000000000000e+00;left
INMBdesc3;70;0,00000000000000e+00;left
INMBdesc3;71;0,00000000000000e+00;left
INMBdesc3;72;0,00000000000000e+00;left
INMBdesc3;73;0,00000000000000e+00;left
INMBdesc3;74;0,00000000000000e+00;left
INMBdesc3;75;0,00000000000000e+00;left
INMBdesc3;76;0,00000000000000e+00;left
INMBdesc3;77;0,00000000000000e+00;left
INMBdesc3;78;0,00000000000000e+00;left
INMBdesc3;79;0,00000000000000e+00;left
INMBdesc3;80;0,00000000000000e+00;left
INMBdesc3;81;0,00000000000000e+00;left
INMBdesc3;82;0,00000000000000e+00;left
INMBdesc3;83;0,00000000000000e+00;left
INMBdesc3;84;0,00000000000000e+00;left
INMBdesc3;85;0,00000000000000e+00;left
INMBdesc3;86;0,00000000000000e+00;left
INMBdesc3;87;0,00000000000000e+00;left
INMBdesc3;88;0,00000000000000e+00;left
INMBdesc3;89;0,00000000000000e+00;left
INMBdesc3;90;0,00000000000000e+00;left
INMBdesc3;91;0,00000000000000e+00;left
INMBdesc3;92;0,00000000000000e+00;left
INMBdesc3;93;0,00000000000000e+00;left
INMBdesc3;94;0,00000000000000e+00;left
INMBdesc3;95;0,00000000000000e+00;left
INMBdesc3;96;0,00000000000000e+00;left
INMBdesc3;97;0,00000000000000e+00;left
INMBdesc3;98;0,00000000000000e+00;left
INMBdesc3;99;0,00000000000000e+00;left
INMBdesc3;100;0,00000000000000e+00;left
INMBdesc3;101;0,00000000000000e+00;left
INMBdesc3;102;0,00000000000000e+00;left
INMBdesc3;103;0,00000000000000e+00;left
INMBdesc3;104;0,00000000000000e+00;left
INMBdesc3;105;0,00000000000000e+00;left
INMBdesc3;106;0,00000000000000e+00;left
INMBdesc3;107;0,00000000000000e+00;left
INMBdesc3;108;0,00000000000000e+00;left
INMBdesc3;109;0,00000000000000e+00;left
INMBdesc3;110;0,00000000000000e+00;left
INMBdesc3;111;0,00000000000000e+00;left
INMBdesc3;112;0,00000000000000e+00;left
INMBdesc3;113;0,00000000000000e+00;left
INMBdesc3;114;0,00000000000000e+00;left
INMBdesc3;115;0,00000000000000e+00;left
INMBdesc3;116;0,00000000000000e+00;left
INMBdesc3;117;0,00000000000000e+00;left
INMBdesc3;118;0,00000000000000e+00;left
INMBdesc3;119;0,00000000000000e+00;left
INMBdesc3;120;0,00000000000000e+00;left
INMBdesc3;121;0,00000000000000e+00;left
INMBdesc3;122;0,00000000000000e+00;left
INMBdesc3;123;0,00000000000000e+00;left
INMBdesc3;124;0,00000000000000e+00;left
INMBdesc3;125;0,00000000000000e+00;left
INMBdesc3;126;0,00000000000000e+00;left
INMBdesc3;127;0,00000000000000e+00;left
INMBdesc3;128;0,00000000000000e+00;left
INMBdesc3;129;0,00000000000000e+00;left
INMBdesc3;130;0,00000000000000e+00;left
INMBdesc3;131;0,00000000000000e+00;left
INMBdesc3;132;0,00000000000000e+00;left
INMBdesc3;133;0,00000000000000e+00;left
INMBdesc3;134;0,00000000000000e+00;left
INMBdesc3;135;0,00000000000000e+00;left
INMBdesc3;136;0,00000000000000e+00;left
INMBdesc3;137;0,00000000000000e+00;left
INMBdesc3;138;0,00000000000000e+00;left
INMBdesc3;139;0,00000000000000e+00;left
INMBdesc3;140;0,00000000000000e+00;left
INMBdesc3;141;0,00000000000000e+00;left
INMBdesc3;142;0,00000000000000e+00;left
INMBdesc3;143;0,00000000000000e+00;left
INMBdesc3;144;0,00000000000000e+00;left
INMBdesc3;145;0,00000000000000e+00;left
INMBdesc3;146;0,00000000000000e+00;left
INMBdesc3;147;0,00000000000000e+00;left
INMBdesc3;148;0,00000000000000e+00;left
INMBdesc3;149;0,00000000000000e+00;left
INMBdesc3;150;0,00000000000000e+00;left
INMBdesc3;151;0,00000000000000e+00;left
INMBdesc3;152;0,00000000000000e+00;left
INMBdesc3;153;0,00000000000000e+00;left
INMBdesc3;154;0,00000000000000e+00;left
INMBdesc3;155;0,00000000000000e+00;left
INMBdesc3;156;0,00000000000000e+00;left
INMBdesc3;157;0,00000000000000e+00;left
INMBdesc3;158;0,00000000000000e+00;left
INMBdesc3;159;0,00000000000000e+00;left
INMBdesc3;160;0,00000000000000e+00;left
INMBdesc3;161;0,00000000000000e+00;left
INMBdesc3;162;0,00000000000000e+00;left
INMBdesc3;163;0,00000000000000e+00;left
INMBdesc3;164;0,00000000000000e+00;left
INMBdesc3;165;0,00000000000000e+00;left
INMBdesc3;166;0,00000000000000e+00;left
INMBdesc3;167;0,00000000000000e+00;left
INMBdesc3;168;0,00000000000000e+00;left
INMBdesc3;169;0,00000000000000e+00;left
INMBdesc3;170;0,00000000000000e+00;left
INMBdesc3;171;0,00000000000000e+00;left
INMBdesc3;172;0,00000000000000e+00;left
INMBdesc3;173;0,00000000000000e+00;left
INMBdesc3;174;0,00000000000000e+00;left
INMBdesc3;175;0,00000000000000e+00;left
INMBdesc3;176;0,00000000000000e+00;left
INMBdesc3;177;0,00000000000000e+00;left
INMBdesc3;178;0,00000000000000e+00;left
INMBdesc3;179;0,00000000000000e+00;left
INMBdesc3;180;0,00000000000000e+00;left
INMBdesc2;1;2,54087233188240e+00;left
INMBdesc2;2;2,20193830913613e+00;left
INMBdesc2;3;1,88457242299927e+00;left
INMBdesc2;4;1,55002698641927e+00;left
INMBdesc2;5;1,32178022843639e+00;left
INMBdesc2;6;1,17821977156361e+00;left
INMBdesc2;7;1,05002698641927e+00;left
INMBdesc2;8;1,00000000000000e+00;left
INMBdesc2;9;1,00000000000000e+00;left
INMBdesc2;10;1,00000000000000e+00;left
INMBdesc2;11;1,05002698641927e+00;left
INMBdesc2;12;1,17821977156361e+00;left
INMBdesc2;13;1,32178022843639e+00;left
INMBdesc2;14;1,44997301358073e+00;left
INMBdesc2;15;1,50000000000000e+00;left
INMBdesc2;16;1,60005397283853e+00;left
INMBdesc2;17;1,90646652954648e+00;left
INMBdesc2;18;2,27175324201713e+00;left
INMBdesc2;19;2,44345251119572e+00;left
INMBdesc2;20;2,37180721485566e+00;left
INMBdesc2;21;2,26290607267370e+00;left
INMBdesc2;22;2,24361442971132e+00;left
INMBdesc2;23;2,39994602716147e+00;left
INMBdesc2;24;2,75013493209633e+00;left
INMBdesc2;25;3,24101789856024e+00;left
INMBdesc2;26;3,67429580032967e+00;left
INMBdesc2;27;3,94085598004464e+00;left
INMBdesc2;28;3,43068137061835e+00;left
INMBdesc2;29;2,57816579872507e+00;left
INMBdesc2;30;1,73476726036789e+00;left
INMBdesc2;31;1,15008095925780e+00;left
INMBdesc2;32;1,05002698641927e+00;left
INMBdesc2;33;1,17821977156361e+00;left
INMBdesc2;34;1,37180721485566e+00;left
INMBdesc2;35;1,52813881230581e+00;left
INMBdesc2;36;1,46534068530918e+00;left
INMBdesc2;37;1,30641255670795e+00;left
INMBdesc2;38;1,10005397283853e+00;left
INMBdesc2;39;1,05002698641927e+00;left
INMBdesc2;40;1,12819278514434e+00;left
INMBdesc2;41;1,19358744329205e+00;left
INMBdesc2;42;1,30641255670795e+00;left
INMBdesc2;43;1,32178022843639e+00;left
INMBdesc2;44;1,27175324201713e+00;left
INMBdesc2;45;1,17821977156361e+00;left
INMBdesc2;46;1,05002698641927e+00;left
INMBdesc2;47;1,00000000000000e+00;left
INMBdesc2;48;1,00000000000000e+00;left
INMBdesc2;49;1,00000000000000e+00;left
INMBdesc2;50;1,10005397283853e+00;left
INMBdesc2;51;1,30641255670795e+00;left
INMBdesc2;52;1,56539465814771e+00;left
INMBdesc2;53;1,83455136901376e+00;left
INMBdesc2;54;1,73709392732630e+00;left
INMBdesc2;55;1,39994602716147e+00;left
INMBdesc2;56;9,56493515965745e-01;left
INMBdesc2;57;6,00053972838535e-01;left
INMBdesc2;58;5,50026986419267e-01;left
INMBdesc2;59;6,78219771563608e-01;left
INMBdesc2;60;8,21780228436394e-01;left
INMBdesc2;61;8,99946027161466e-01;left
INMBdesc2;62;8,71807214855658e-01;left
INMBdesc2;63;8,06412556707949e-01;left
INMBdesc2;64;6,93587443292051e-01;left
INMBdesc2;65;6,28192785144341e-01;left
INMBdesc2;66;5,50026986419267e-01;left
INMBdesc2;67;5,50026986419267e-01;left
INMBdesc2;68;6,78219771563608e-01;left
INMBdesc2;69;9,71861187694193e-01;left
INMBdesc2;70;1,38457835543302e+00;left
INMBdesc2;71;1,45882018292416e+00;left
INMBdesc2;72;1,17169926917859e+00;left
INMBdesc2;73;6,34713287529357e-01;left
INMBdesc2;74;1,50080959257801e-01;left
INMBdesc2;75;0,00000000000000e+00;left
INMBdesc2;76;0,00000000000000e+00;left
INMBdesc2;77;0,00000000000000e+00;left
INMBdesc2;78;0,00000000000000e+00;left
INMBdesc2;79;0,00000000000000e+00;left
INMBdesc2;80;0,00000000000000e+00;left
INMBdesc2;81;0,00000000000000e+00;left
INMBdesc2;82;0,00000000000000e+00;left
INMBdesc2;83;0,00000000000000e+00;left
INMBdesc2;84;0,00000000000000e+00;left
INMBdesc2;85;0,00000000000000e+00;left
INMBdesc2;86;0,00000000000000e+00;left
INMBdesc2;87;0,00000000000000e+00;left
INMBdesc2;88;0,00000000000000e+00;left
INMBdesc2;89;0,00000000000000e+00;left
INMBdesc2;90;0,00000000000000e+00;left
INMBdesc2;91;0,00000000000000e+00;left
INMBdesc2;92;0,00000000000000e+00;left
INMBdesc2;93;0,00000000000000e+00;left
INMBdesc2;94;0,00000000000000e+00;left
INMBdesc2;95;0,00000000000000e+00;left
INMBdesc2;96;0,00000000000000e+00;left
INMBdesc2;97;0,00000000000000e+00;left
INMBdesc2;98;0,00000000000000e+00;left
INMBdesc2;99;0,00000000000000e+00;left
INMBdesc2;100;0,00000000000000e+00;left
INMBdesc2;101;0,00000000000000e+00;left
INMBdesc2;102;0,00000000000000e+00;left
INMBdesc2;103;0,00000000000000e+00;left
INMBdesc2;104;0,00000000000000e+00;left
INMBdesc2;105;0,00000000000000e+00;left
INMBdesc2;106;0,00000000000000e+00;left
INMBdesc2;107;0,00000000000000e+00;left
INMBdesc2;108;0,00000000000000e+00;left
INMBdesc2;109;0,00000000000000e+00;left
INMBdesc2;110;0,00000000000000e+00;left
INMBdesc2;111;0,00000000000000e+00;left
INMBdesc2;112;0,00000000000000e+00;left
INMBdesc2;113;0,00000000000000e+00;left
INMBdesc2;114;0,00000000000000e+00;left
INMBdesc2;115;0,00000000000000e+00;left
INMBdesc2;116;0,00000000000000e+00;left
INMBdesc2;117;0,00000000000000e+00;left
INMBdesc2;118;0,00000000000000e+00;left
INMBdesc2;119;0,00000000000000e+00;left
INMBdesc2;120;0,00000000000000e+00;left
INMBdesc2;121;0,00000000000000e+00;left
INMBdesc2;122;0,00000000000000e+00;left
INMBdesc2;123;0,00000000000000e+00;left
INMBdesc2;124;0,00000000000000e+00;left
INMBdesc2;125;0,00000000000000e+00;left
INMBdesc2;126;0,00000000000000e+00;left
INMBdesc2;127;0,00000000000000e+00;left
INMBdesc2;128;0,00000000000000e+00;left
INMBdesc2;129;0,00000000000000e+00;left
INMBdesc2;130;0,00000000000000e+00;left
INMBdesc2;131;0,00000000000000e+00;left
INMBdesc2;132;0,00000000000000e+00;left
INMBdesc2;133;0,00000000000000e+00;left
INMBdesc2;134;0,00000000000000e+00;left
INMBdesc2;135;0,00000000000000e+00;left
INMBdesc2;136;0,00000000000000e+00;left
INMBdesc2;137;0,00000000000000e+00;left
INMBdesc2;138;0,00000000000000e+00;left
INMBdesc2;139;0,00000000000000e+00;left
INMBdesc2;140;0,00000000000000e+00;left
INMBdesc2;141;0,00000000000000e+00;left
INMBdesc2;142;0,00000000000000e+00;left
INMBdesc2;143;0,00000000000000e+00;left
INMBdesc2;144;0,00000000000000e+00;left
INMBdesc2;145;0,00000000000000e+00;left
INMBdesc2;146;0,00000000000000e+00;left
INMBdesc2;147;0,00000000000000e+00;left
INMBdesc2;148;0,00000000000000e+00;left
INMBdesc2;149;0,00000000000000e+00;left
INMBdesc2;150;0,00000000000000e+00;left
INMBdesc2;151;0,00000000000000e+00;left
INMBdesc2;152;0,00000000000000e+00;left
INMBdesc2;153;0,00000000000000e+00;left
INMBdesc2;154;0,00000000000000e+00;left
INMBdesc2;155;0,00000000000000e+00;left
INMBdesc2;156;0,00000000000000e+00;left
INMBdesc2;157;0,00000000000000e+00;left
INMBdesc2;158;0,00000000000000e+00;left
INMBdesc2;159;0,00000000000000e+00;left
INMBdesc2;160;0,00000000000000e+00;left
INMBdesc2;161;0,00000000000000e+00;left
INMBdesc2;162;0,00000000000000e+00;left
INMBdesc2;163;0,00000000000000e+00;left
INMBdesc2;164;0,00000000000000e+00;left
INMBdesc2;165;0,00000000000000e+00;left
INMBdesc2;166;0,00000000000000e+00;left
INMBdesc2;167;0,00000000000000e+00;left
INMBdesc2;168;0,00000000000000e+00;left
INMBdesc2;169;0,00000000000000e+00;left
INMBdesc2;170;0,00000000000000e+00;left
INMBdesc2;171;0,00000000000000e+00;left
INMBdesc2;172;0,00000000000000e+00;left
INMBdesc2;173;0,00000000000000e+00;left
INMBdesc2;174;0,00000000000000e+00;left
INMBdesc2;175;0,00000000000000e+00;left
INMBdesc2;176;0,00000000000000e+00;left
INMBdesc2;177;0,00000000000000e+00;left
INMBdesc2;178;0,00000000000000e+00;left
INMBdesc2;179;0,00000000000000e+00;left
INMBdesc2;180;0,00000000000000e+00;left
INpara;1;2,98451520888917e+00;left
INpara;2;2,50297110446156e+00;left
INpara;3;2,04885365201488e+00;left
INpara;4;1,52188817411346e+00;left
INpara;5;1,37832771724067e+00;left
INpara;6;1,81293305909296e+00;left
INpara;7;2,56539465814771e+00;left
INpara;8;3,32803086662874e+00;left
INpara;9;3,45882018292416e+00;left
INpara;10;3,02813881230581e+00;left
INpara;11;2,37832771724068e+00;left
INpara;12;1,85643954312722e+00;left
INpara;13;1,51536767172844e+00;left
INpara;14;1,30641255670795e+00;left
INpara;15;1,10005397283853e+00;left
INpara;16;1,00000000000000e+00;left
INpara;17;1,00000000000000e+00;left
INpara;18;1,00000000000000e+00;left
INpara;19;1,00000000000000e+00;left
INpara;20;1,00000000000000e+00;left
INpara;21;1,00000000000000e+00;left
INpara;22;1,00000000000000e+00;left
INpara;23;1,05002698641927e+00;left
INpara;24;1,27827374440214e+00;left
INpara;25;1,57816579872507e+00;left
INpara;26;1,73709392732630e+00;left
INpara;27;1,75638557028868e+00;left
INpara;28;1,65008095925780e+00;left
INpara;29;1,72824675798288e+00;left
INpara;30;2,00000000000000e+00;left
INpara;31;2,32178022843639e+00;left
INpara;32;2,62819278514434e+00;left
INpara;33;2,57164529634006e+00;left
INpara;34;2,15892812860123e+00;left
INpara;35;1,69751141452599e+00;left
INpara;36;1,26550260382478e+00;left
INpara;37;1,20635858386941e+00;left
INpara;38;1,44372237538839e+00;left
INpara;39;1,86921068370458e+00;left
INpara;40;2,12426881391041e+00;left
INpara;41;2,08441643691742e+00;left
INpara;42;1,43720187300336e+00;left
INpara;43;7,12879086254431e-01;left
INpara;44;2,00107945677067e-01;left
INpara;45;0,00000000000000e+00;left
INpara;46;0,00000000000000e+00;left
INpara;47;0,00000000000000e+00;left
INpara;48;0,00000000000000e+00;left
INpara;49;0,00000000000000e+00;left
INpara;50;0,00000000000000e+00;left
INpara;51;0,00000000000000e+00;left
INpara;52;0,00000000000000e+00;left
INpara;53;0,00000000000000e+00;left
INpara;54;0,00000000000000e+00;left
INpara;55;0,00000000000000e+00;left
INpara;56;0,00000000000000e+00;left
INpara;57;0,00000000000000e+00;left
INpara;58;0,00000000000000e+00;left
INpara;59;0,00000000000000e+00;left
INpara;60;0,00000000000000e+00;left
INpara;61;0,00000000000000e+00;left
INpara;62;0,00000000000000e+00;left
INpara;63;0,00000000000000e+00;left
INpara;64;0,00000000000000e+00;left
INpara;65;0,00000000000000e+00;left
INpara;66;0,00000000000000e+00;left
INpara;67;0,00000000000000e+00;left
INpara;68;0,00000000000000e+00;left
INpara;69;0,00000000000000e+00;left
INpara;70;0,00000000000000e+00;left
INpara;71;0,00000000000000e+00;left
INpara;72;0,00000000000000e+00;left
INpara;73;0,00000000000000e+00;left
INpara;74;0,00000000000000e+00;left
INpara;75;0,00000000000000e+00;left
INpara;76;0,00000000000000e+00;left
INpara;77;0,00000000000000e+00;left
INpara;78;0,00000000000000e+00;left
INpara;79;0,00000000000000e+00;left
INpara;80;0,00000000000000e+00;left
INpara;81;0,00000000000000e+00;left
INpara;82;0,00000000000000e+00;left
INpara;83;0,00000000000000e+00;left
INpara;84;0,00000000000000e+00;left
INpara;85;0,00000000000000e+00;left
INpara;86;0,00000000000000e+00;left
INpara;87;0,00000000000000e+00;left
INpara;88;0,00000000000000e+00;left
INpara;89;0,00000000000000e+00;left
INpara;90;0,00000000000000e+00;left
INpara;91;0,00000000000000e+00;left
INpara;92;0,00000000000000e+00;left
INpara;93;0,00000000000000e+00;left
INpara;94;0,00000000000000e+00;left
INpara;95;0,00000000000000e+00;left
INpara;96;0,00000000000000e+00;left
INpara;97;0,00000000000000e+00;left
INpara;98;0,00000000000000e+00;left
INpara;99;0,00000000000000e+00;left
INpara;100;0,00000000000000e+00;left
INpara;101;0,00000000000000e+00;left
INpara;102;0,00000000000000e+00;left
INpara;103;0,00000000000000e+00;left
INpara;104;0,00000000000000e+00;left
INpara;105;0,00000000000000e+00;left
INpara;106;0,00000000000000e+00;left
INpara;107;0,00000000000000e+00;left
INpara;108;0,00000000000000e+00;left
INpara;109;0,00000000000000e+00;left
INpara;110;0,00000000000000e+00;left
INpara;111;0,00000000000000e+00;left
INpara;112;0,00000000000000e+00;left
INpara;113;0,00000000000000e+00;left
INpara;114;0,00000000000000e+00;left
INpara;115;0,00000000000000e+00;left
INpara;116;0,00000000000000e+00;left
INpara;117;0,00000000000000e+00;left
INpara;118;0,00000000000000e+00;left
INpara;119;0,00000000000000e+00;left
INpara;120;0,00000000000000e+00;left
INpara;121;0,00000000000000e+00;left
INpara;122;0,00000000000000e+00;left
INpara;123;0,00000000000000e+00;left
INpara;124;0,00000000000000e+00;left
INpara;125;0,00000000000000e+00;left
INpara;126;0,00000000000000e+00;left
INpara;127;0,00000000000000e+00;left
INpara;128;0,00000000000000e+00;left
INpara;129;0,00000000000000e+00;left
INpara;130;0,00000000000000e+00;left
INpara;131;0,00000000000000e+00;left
INpara;132;0,00000000000000e+00;left
INpara;133;0,00000000000000e+00;left
INpara;134;0,00000000000000e+00;left
INpara;135;0,00000000000000e+00;left
INpara;136;0,00000000000000e+00;left
INpara;137;0,00000000000000e+00;left
INpara;138;0,00000000000000e+00;left
INpara;139;0,00000000000000e+00;left
INpara;140;0,00000000000000e+00;left
INpara;141;0,00000000000000e+00;left
INpara;142;0,00000000000000e+00;left
INpara;143;0,00000000000000e+00;left
INpara;144;0,00000000000000e+00;left
INpara;145;0,00000000000000e+00;left
INpara;146;0,00000000000000e+00;left
INpara;147;0,00000000000000e+00;left
INpara;148;0,00000000000000e+00;left
INpara;149;0,00000000000000e+00;left
INpara;150;0,00000000000000e+00;left
INpara;151;0,00000000000000e+00;left
INpara;152;0,00000000000000e+00;left
INpara;153;0,00000000000000e+00;left
INpara;154;0,00000000000000e+00;left
INpara;155;0,00000000000000e+00;left
INpara;156;0,00000000000000e+00;left
INpara;157;0,00000000000000e+00;left
INpara;158;0,00000000000000e+00;left
INpara;159;0,00000000000000e+00;left
INpara;160;0,00000000000000e+00;left
INpara;161;0,00000000000000e+00;left
INpara;162;0,00000000000000e+00;left
INpara;163;0,00000000000000e+00;left
INpara;164;0,00000000000000e+00;left
INpara;165;0,00000000000000e+00;left
INpara;166;0,00000000000000e+00;left
INpara;167;0,00000000000000e+00;left
INpara;168;0,00000000000000e+00;left
INpara;169;0,00000000000000e+00;left
INpara;170;0,00000000000000e+00;left
INpara;171;0,00000000000000e+00;left
INpara;172;0,00000000000000e+00;left
INpara;173;0,00000000000000e+00;left
INpara;174;0,00000000000000e+00;left
INpara;175;0,00000000000000e+00;left
INpara;176;0,00000000000000e+00;left
INpara;177;0,00000000000000e+00;left
INpara;178;0,00000000000000e+00;left
INpara;179;0,00000000000000e+00;left
INpara;180;0,00000000000000e+00;left
INMBtype9;1;2,02172306542795e+00;left
INMBtype9;2;1,69762288292000e+00;left
INMBtype9;3;1,40227608869606e+00;left
INMBtype9;4;1,10005397283853e+00;left
