"pre_skid"	"names"	"presyn_class"	"postsyn_class"	"num_occurrences"	"presyn_color"	"num_class_target"
"694"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"695"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"696"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"697"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"698"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"699"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"700"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"701"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"702"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"703"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"704"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"705"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"706"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"707"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"708"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"709"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"710"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"711"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"712"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"713"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"714"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"715"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"716"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"717"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"718"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"719"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"720"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"721"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"722"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"723"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"724"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"725"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"726"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"727"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"728"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"729"	1298426	"Loop_l"	"MN"	"SN"	96	"#0072B2"	4
"730"	1298426	"Loop_l"	"MN"	"IN"	96	"#0072B2"	4
"731"	1298426	"Loop_l"	"MN"	"IN"	96	"#0072B2"	4
"732"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"733"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"734"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"735"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"736"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"737"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"738"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"739"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"740"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"741"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"742"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"743"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"744"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"745"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"746"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"747"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"748"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"749"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"750"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"751"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"752"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"753"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"754"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"755"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"756"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"757"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"758"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"759"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"760"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"761"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"762"	1298426	"Loop_l"	"MN"	"SN"	96	"#0072B2"	4
"763"	1298426	"Loop_l"	"MN"	"IN"	96	"#0072B2"	4
"764"	1298426	"Loop_l"	"MN"	"SN"	96	"#0072B2"	4
"765"	1298426	"Loop_l"	"MN"	"IN"	96	"#0072B2"	4
"766"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"767"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"768"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"769"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"770"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"771"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"772"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"773"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"774"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"775"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"776"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"777"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"778"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"779"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"780"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"781"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"782"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"783"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"784"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"785"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"786"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"787"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"788"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"789"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"790"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"791"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"792"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"793"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"794"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"795"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"796"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"797"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"798"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"799"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"800"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"801"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"802"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"803"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"804"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"805"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"806"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"807"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"808"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"809"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"810"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"811"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"812"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"813"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"814"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"815"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"816"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"817"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"818"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"819"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"820"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"821"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"822"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"823"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"824"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"825"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"826"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"827"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"828"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"829"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"830"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"831"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"832"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"833"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"834"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"835"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"836"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"837"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"838"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"839"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"840"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"841"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"842"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"843"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"844"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"845"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"846"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"847"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"848"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"849"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"850"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"851"	144261	"cioMNcover_l1"	"MN"	"effector"	86	"#0072B2"	86
"852"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"853"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"854"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"855"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"856"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"857"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"858"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"859"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"860"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"861"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"862"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"863"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"864"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"865"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"866"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"867"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"868"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"869"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"870"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"871"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"872"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"873"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"874"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"875"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"876"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"877"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"878"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"879"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"880"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"881"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"882"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"883"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"884"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"885"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"886"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"887"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"888"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"889"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"890"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"891"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"892"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"893"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"894"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"895"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"896"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"897"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"898"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"899"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"900"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"901"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"902"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"903"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"904"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"905"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"906"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"907"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"908"	64258	"MS4"	"SN"	"SN"	71	"#E69F00"	57
"909"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"910"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"911"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"912"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"913"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"914"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"915"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"916"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"917"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"918"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"919"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"920"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"921"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"922"	64258	"MS4"	"SN"	"n.a."	71	"#E69F00"	14
"923"	1274799	"Ser-tr1_r"	"MN"	"IN"	48	"#0072B2"	11
"924"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"925"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"926"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"927"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"928"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"929"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"930"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"931"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"932"	1274799	"Ser-tr1_r"	"MN"	"SN"	48	"#0072B2"	11
"933"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"934"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"935"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"936"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"937"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"938"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"939"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"940"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"941"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"942"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"943"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"944"	1274799	"Ser-tr1_r"	"MN"	"SN"	48	"#0072B2"	11
"945"	1274799	"Ser-tr1_r"	"MN"	"SN"	48	"#0072B2"	11
"946"	1274799	"Ser-tr1_r"	"MN"	"SN"	48	"#0072B2"	11
"947"	1274799	"Ser-tr1_r"	"MN"	"SN"	48	"#0072B2"	11
"948"	1274799	"Ser-tr1_r"	"MN"	"SN"	48	"#0072B2"	11
"949"	1274799	"Ser-tr1_r"	"MN"	"SN"	48	"#0072B2"	11
"950"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"951"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"952"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"953"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"954"	1274799	"Ser-tr1_r"	"MN"	"effector"	48	"#0072B2"	24
"955"	1274799	"Ser-tr1_r"	"MN"	"IN"	48	"#0072B2"	11
"956"	1274799	"Ser-tr1_r"	"MN"	"IN"	48	"#0072B2"	11
"957"	1274799	"Ser-tr1_r"	"MN"	"IN"	48	"#0072B2"	11
"958"	1274799	"Ser-tr1_r"	"MN"	"n.a."	48	"#0072B2"	2
"959"	1274799	"Ser-tr1_r"	"MN"	"n.a."	48	"#0072B2"	2
"960"	1274799	"Ser-tr1_r"	"MN"	"IN"	48	"#0072B2"	11
"961"	1274799	"Ser-tr1_r"	"MN"	"IN"	48	"#0072B2"	11
"962"	1274799	"Ser-tr1_r"	"MN"	"SN"	48	"#0072B2"	11
"963"	1274799	"Ser-tr1_r"	"MN"	"SN"	48	"#0072B2"	11
"964"	1274799	"Ser-tr1_r"	"MN"	"IN"	48	"#0072B2"	11
"965"	1274799	"Ser-tr1_r"	"MN"	"IN"	48	"#0072B2"	11
"966"	1274799	"Ser-tr1_r"	"MN"	"IN"	48	"#0072B2"	11
"967"	1274799	"Ser-tr1_r"	"MN"	"IN"	48	"#0072B2"	11
"968"	1274799	"Ser-tr1_r"	"MN"	"SN"	48	"#0072B2"	11
"969"	1274799	"Ser-tr1_r"	"MN"	"SN"	48	"#0072B2"	11
"970"	1274799	"Ser-tr1_r"	"MN"	"IN"	48	"#0072B2"	11
"971"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"SN"	46	"#CC79A7"	5
"972"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"SN"	46	"#CC79A7"	5
"973"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"SN"	46	"#CC79A7"	5
"974"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"SN"	46	"#CC79A7"	5
"975"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"SN"	46	"#CC79A7"	5
"976"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"977"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"978"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"979"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"980"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"981"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"982"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"983"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"984"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"985"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"986"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"987"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"988"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"989"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"990"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"991"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"992"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"993"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"994"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"995"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"996"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"997"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"998"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"999"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1000"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"1001"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1002"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1003"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"1004"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"1005"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1006"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1007"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1008"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1009"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1010"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"1011"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1012"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1013"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1014"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1015"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"n.a."	46	"#CC79A7"	25
"1016"	987008	"INsplitPB-RF/Ya_sg1r"	"IN"	"IN"	46	"#CC79A7"	16
"1017"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1018"	1294986	"Ser-tr1_l"	"MN"	"IN"	36	"#0072B2"	3
"1019"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1020"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1021"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1022"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1023"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1024"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1025"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1026"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1027"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1028"	1294986	"Ser-tr1_l"	"MN"	"n.a."	36	"#0072B2"	1
"1029"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1030"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1031"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1032"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1033"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1034"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
