"left"	"right"	"correlation"
"17675"	"SNPDF-pyg left"	"SN-NS27 right"	0.51592413287895
"17676"	"SNPDF-pyg left"	"SN-NS18 right"	0.0264759041283371
"17677"	"SNPDF-pyg left"	"SN-NS16 right"	-0.0125155970290921
"17678"	"SNPDF-pyg left"	"INbigloop right"	-0.0110515364119239
"17679"	"SNPDF-pyg left"	"SNadNS22 right"	-0.0136505808469724
"17680"	"SNPDF-pyg left"	"Ser-tr1 right"	0.0445938415814571
"17681"	"SNPDF-pyg left"	"SNFVa right"	-0.0157375318768246
"17682"	"SNPDF-pyg left"	"INUturn right"	0.412239896896023
"17683"	"SNPDF-pyg left"	"INcomm-Upstairs right"	-0.0162214151496919
"17684"	"SNPDF-pyg left"	"INasc-pyg right"	-0.024594880271357
"17685"	"SNPDF-pyg left"	"SNblunt right"	0.169872694444446
"17686"	"SNPDF-pyg left"	"INsplitBronto right"	-0.0116880050029478
"17687"	"SNPDF-pyg left"	"INleucoPU right"	0.202762988926523
"17688"	"SNPDF-pyg left"	"MNladder right"	0.372965522845941
"17689"	"SNPDF-pyg left"	"INdecussfoot right"	0.0278503779518751
"17690"	"SNPDF-pyg left"	"INdecusshook right"	-0.0159579033566031
"17691"	"SNPDF-pyg left"	"INpreLadder right"	-0.0176888274129926
"17692"	"SNPDF-pyg left"	"INcomm-Upcross right"	0.00158734068198806
"17693"	"SNPDF-pyg left"	"MNacic right"	0.202762988926523
"17694"	"SNPDF-pyg left"	"INsplitVent right"	-0.0217666361354875
"17695"	"SNPDF-pyg left"	"INcomm-DownL right"	-0.0102030563862023
"17696"	"SNPDF-pyg left"	"MNarm right"	0.419996935936151
"17697"	"SNPDF-pyg left"	"INlasso-postSN right"	-0.0206119213831715
"17698"	"SNPDF-pyg left"	"MNantacic right"	-0.0064953919920128
"17699"	"SNPDF-pyg left"	"MNpostacic right"	0.112692984239433
"17700"	"SNPDF-pyg left"	"SN-DLSO1.3 right"	0.529043608333328
"17701"	"SNPDF-pyg left"	"MNakro right"	0.0937936438144033
"17702"	"SNPDF-pyg left"	"MNchae right"	-0.0145719534314179
"17703"	"SNPDF-pyg left"	"MNgland-head right"	-0.0137907413780084
"17704"	"SNPDF-pyg left"	"SNstiff right"	-0.0157917678744437
"17705"	"SNPDF-pyg left"	"SNbronto right"	-0.0136505808469724
"17706"	"SNPDF-pyg left"	"INcommascFV right"	-0.0155260449810973
"17707"	"SNPDF-pyg left"	"SNpygM right"	-0.0040306448064078
"17708"	"SNPDF-pyg left"	"INR1 right"	-0.0200653977137957
"17709"	"SNPDF-pyg left"	"SN-DLSO1.1NP right"	0.0675272053843879
"17710"	"SNPDF-pyg left"	"SN-DLSO1.1 right"	0.00134466168981085
"17711"	"SNPDF-pyg left"	"INmus right"	-0.013382620589994
"17712"	"SNPDF-pyg left"	"INdescLuqinPDF right"	-0.0105413786153326
"17713"	"SNPDF-pyg left"	"INcosplit right"	-0.0159081323184492
"17714"	"SNPDF-pyg left"	"INcommdescFVa right"	-0.0122056872741872
"17715"	"SNPDF-pyg left"	"MNheadV right"	0.074097335835264
"17716"	"SNPDF-pyg left"	"INbiaxHmid right"	0.0369492796085983
"17717"	"SNPDF-pyg left"	"MNantelope right"	-0.0121958316590699
"17718"	"SNPDF-pyg left"	"MNsmile right"	-0.00962556866794713
"17719"	"SNPDF-pyg left"	"INhorn right"	-0.017132082466521
"17720"	"SNPDF-pyg left"	"INMBPDF right"	-0.0152831734942015
"17721"	"SNPDF-pyg left"	"INMBdescFMRF right"	-0.00469161859767804
"17722"	"SNPDF-pyg left"	"INDLSO right"	-0.00771378780293213
"17723"	"SNPDF-pyg left"	"SNtorii right"	-0.0152673845018645
"17724"	"SNPDF-pyg left"	"INexsn right"	-0.0109417694863789
"17725"	"SNPDF-pyg left"	"MBmouth right"	-0.0129965402799187
"17726"	"SNPDF-pyg left"	"SNtrpa right"	-0.0132972502741364
"17727"	"SNPDF-pyg left"	"INtorii right"	-0.0111050190743104
"17728"	"SNPDF-pyg left"	"INUturnMB right"	-0.0141566702277405
"17729"	"SNPDF-pyg left"	"INface right"	0.0265279371289258
"17730"	"SNPDF-pyg left"	"INMBdesc3 right"	0.0296052163112853
"17731"	"SNPDF-pyg left"	"INMBdesc2 right"	-0.0144996124322703
"17732"	"SNPDF-pyg left"	"INpara right"	0.0349705737525718
"17733"	"SNPDF-pyg left"	"INMBtype9 right"	0.336030639903736
"17734"	"SNPDF-pyg left"	"INMBtype2 right"	-0.0122074783795916
"17735"	"SNPDF-pyg left"	"INdecussM right"	0.406819617804317
"17736"	"SNPDF-pyg left"	"INiaStiff right"	-0.0157917678744437
"17737"	"SNPDF-pyg left"	"INmantis right"	-0.0212341193499407
"17738"	"SNPDF-pyg left"	"INsplitSpin right"	-0.010467063131454
"17739"	"INfoot left"	"PRC right"	-0.0146031790003254
"17740"	"INfoot left"	"IN1 right"	-0.0119612450611592
"17741"	"INfoot left"	"INton right"	-0.0200516691695164
"17742"	"INfoot left"	"INpreSer right"	-0.0146273105307353
"17743"	"INfoot left"	"cPRC right"	-0.014651165175933
"17744"	"INfoot left"	"INRGWa right"	-0.0187067472089777
"17745"	"INfoot left"	"INNOS right"	-0.0124588141447759
"17746"	"INfoot left"	"Ser-h1 right"	-0.0137201748492082
"17747"	"INfoot left"	"SNnuchPDF right"	-0.010659587763588
"17748"	"INfoot left"	"SNnuchBx right"	-0.00896111268082997
"17749"	"INfoot left"	"SNgolden right"	-0.0111900313946249
"17750"	"INfoot left"	"SNhorn right"	-0.0104106438287291
"17751"	"INfoot left"	"SNhook right"	-0.0138847818194733
"17752"	"INfoot left"	"MNant right"	-0.0193526169789065
"17753"	"INfoot left"	"SNlasso right"	-0.0159355018547547
"17754"	"INfoot left"	"INlasso right"	-0.0161289947948192
"17755"	"INfoot left"	"INdecussPre right"	-0.0134340467692525
"17756"	"INfoot left"	"INpreMN right"	-0.0170571864746054
"17757"	"INfoot left"	"SNMIP-vc right"	-0.0124668893711009
"17758"	"INfoot left"	"SNmus right"	-0.0156967347657681
"17759"	"INfoot left"	"SNantlerPDF right"	-0.0199039734188611
"17760"	"INfoot left"	"SNPDF-dc right"	-0.0178877809421516
"17761"	"INfoot left"	"SN0DLSO1.2-4 right"	-0.0197107198097354
"17762"	"INfoot left"	"SN-DLSO1.2-3 right"	-0.0135574008977171
"17763"	"INfoot left"	"SN-DLSO1.2-1 right"	-0.0202640784998242
"17764"	"INfoot left"	"SN-DLSO2 right"	-0.0150094926769635
"17765"	"INfoot left"	"SNMB2 right"	-0.0165851065151917
"17766"	"INfoot left"	"eyespot-PRCR3 right"	-0.0160668601640661
"17767"	"INfoot left"	"eyespot-PRCR1 right"	-0.0211722828576768
"17768"	"INfoot left"	"MS3 right"	-0.0187848592117456
"17769"	"INfoot left"	"MS5 right"	-0.0101462362581489
"17770"	"INfoot left"	"SN-ASTC right"	-0.0176124677074036
"17771"	"INfoot left"	"SN-DLSO3-PDF right"	-0.0108811783966897
"17772"	"INfoot left"	"SN-DLSO3 right"	-0.0226637408147561
"17773"	"INfoot left"	"SN-MIP4 right"	-0.00896111268082997
"17774"	"INfoot left"	"SN-MIP1 right"	-0.0160685244238197
"17775"	"INfoot left"	"MNspinning right"	-0.0144328874280916
"17776"	"INfoot left"	"SN-WLD right"	-0.0186724091233781
"17777"	"INfoot left"	"SN-DSO right"	-0.0215751001033907
"17778"	"INfoot left"	"SNbicil right"	-0.0116706369464027
"17779"	"INfoot left"	"INCrossbow right"	0.365441194396452
"17780"	"INfoot left"	"INarc1 right"	-0.0152012981329508
"17781"	"INfoot left"	"INarc2 right"	-0.0218059984636508
"17782"	"INfoot left"	"INsn right"	-0.0230179190408637
"17783"	"INfoot left"	"INrope right"	-0.0213600269589866
"17784"	"INfoot left"	"Loop right"	-0.0197683215129556
"17785"	"INfoot left"	"INCM right"	-0.0182650654948757
"17786"	"INfoot left"	"MNspider-ant right"	-0.0147016572458343
"17787"	"INfoot left"	"MNspider-post right"	-0.0128906029972754
"17788"	"INfoot left"	"MNbiramous right"	-0.0258535468758946
"17789"	"INfoot left"	"MNring right"	-0.0189025354243831
"17790"	"INfoot left"	"MNcrab right"	-0.0188649294018049
"17791"	"INfoot left"	"MNhose right"	-0.0261340581279294
"17792"	"INfoot left"	"MNbow right"	-0.0134892971177241
"17793"	"INfoot left"	"MNwave right"	-0.0147637069472517
"17794"	"INfoot left"	"MNacicX right"	-0.0127617124533435
"17795"	"INfoot left"	"INchaeMech right"	-0.0141167788054356
"17796"	"INfoot left"	"chaeMech right"	-0.0143700396755249
"17797"	"INfoot left"	"INFVa-pyg right"	-0.0135522673393873
"17798"	"INfoot left"	"INsplitCR right"	0.0317209114812374
"17799"	"INfoot left"	"INsplitCRATO right"	-0.0230179190408637
"17800"	"INfoot left"	"INMC3 right"	0.0153524024627761
"17801"	"INfoot left"	"INbiax right"	-0.012148735138772
"17802"	"INfoot left"	"INsplitPB-RF/Ya right"	-0.0162991951050661
"17803"	"INfoot left"	"INsplitPBant right"	-0.014201528821672
"17804"	"INfoot left"	"INsplitPB right"	0.00159094250657649
"17805"	"INfoot left"	"PB right"	0.00176098032790458
"17806"	"INfoot left"	"interparaPM1 right"	-0.0117902573410533
"17807"	"INfoot left"	"cioMNcover right"	-0.0175221991512901
"17808"	"INfoot left"	"INsplitPUh right"	0.190870372205601
"17809"	"INfoot left"	"MN3 right"	-0.0247584821805223
"17810"	"INfoot left"	"MN1 right"	0.332422760084347
"17811"	"INfoot left"	"MN2 right"	0.0194069432922137
"17812"	"INfoot left"	"MC3cover right"	-0.0180734704511878
"17813"	"INfoot left"	"antPUc right"	0.104391931153123
"17814"	"INfoot left"	"spinPU right"	-0.0147016572458343
"17815"	"INfoot left"	"trochPU right"	-0.015608056090842
"17816"	"INfoot left"	"hPUc1 right"	-0.00947495001427615
"17817"	"INfoot left"	"pygCirrusPUSM right"	-0.0147637069472517
"17818"	"INfoot left"	"hCirrusPU right"	-0.0186098212186721
"17819"	"INfoot left"	"parapodPU right"	-0.0183087348747076
"17820"	"INfoot left"	"hPU right"	-0.015608056090842
"17821"	"INfoot left"	"dsoPU right"	-0.0197683215129556
"17822"	"INfoot left"	"pygCirrusPU right"	-0.0144542772861357
"17823"	"INfoot left"	"hCR right"	-0.0155623344214984
"17824"	"INfoot left"	"ventralpygCR right"	-0.0265281695953766
"17825"	"INfoot left"	"SN-DLSO1.0 right"	-0.0117008447847057
"17826"	"INfoot left"	"INdc right"	-0.0170111501600412
"17827"	"INfoot left"	"INbackcross right"	-0.0166728515135695
"17828"	"INfoot left"	"MNcommUpL right"	0.0480753178886942
"17829"	"INfoot left"	"MNob-ipsi right"	0.0449876136374902
"17830"	"INfoot left"	"INbiaxLeg right"	0.0418820811700573
"17831"	"INfoot left"	"INbiaxH right"	0.00249154084360092
"17832"	"INfoot left"	"SN-NS1 right"	-0.0118088823540944
"17833"	"INfoot left"	"SN-NS3 right"	NA
"17834"	"INfoot left"	"SN-NS15 right"	-0.0117093830903383
"17835"	"INfoot left"	"SNaant right"	0.09088632340511
"17836"	"INfoot left"	"SNPDF-pyg right"	-0.00376464976238197
"17837"	"INfoot left"	"INfoot right"	0.978727366820347
"17838"	"INfoot left"	"INW right"	0.0381982053053552
"17839"	"INfoot left"	"INmidL right"	0.233741523801213
"17840"	"INfoot left"	"INhook right"	-0.0100942788457318
"17841"	"INfoot left"	"INMBtype6 right"	-0.0188292027667064
"17842"	"INfoot left"	"INMBtype5 right"	-0.0180734704511878
"17843"	"INfoot left"	"INMBtype7 right"	-0.0213940067295376
"17844"	"INfoot left"	"INcross right"	-0.0168904968717472
"17845"	"INfoot left"	"INpro right"	0.0305981637272015
"17846"	"INfoot left"	"INproT2 right"	-0.0181861301851104
"17847"	"INfoot left"	"INpear right"	-0.0110050401696716
"17848"	"INfoot left"	"INZ right"	-0.0213906108837234
"17849"	"INfoot left"	"MNpostv right"	-0.0102824724509736
"17850"	"INfoot left"	"SN-NS22 right"	-0.00894255586039822
"17851"	"INfoot left"	"SN-NS5 right"	-0.0194763495184388
"17852"	"INfoot left"	"SN-NS17 right"	-0.0158103094453611
"17853"	"INfoot left"	"SN-NS19 right"	0.00570368082017531
"17854"	"INfoot left"	"SN-NS20 right"	0.126052944142072
"17855"	"INfoot left"	"SN-NS29 right"	-0.0130368094992955
"17856"	"INfoot left"	"SN-NS27 right"	-0.0164677621767345
"17857"	"INfoot left"	"SN-NS18 right"	-0.0106318896898111
"17858"	"INfoot left"	"SN-NS16 right"	-0.011651641488884
"17859"	"INfoot left"	"INbigloop right"	-0.00739696092226993
"17860"	"INfoot left"	"SNadNS22 right"	-0.0127082770222019
"17861"	"INfoot left"	"Ser-tr1 right"	-0.0117774510303736
"17862"	"INfoot left"	"SNFVa right"	-0.014651165175933
"17863"	"INfoot left"	"INUturn right"	0.0862303879988887
"17864"	"INfoot left"	"INcomm-Upstairs right"	-0.0151016458365689
"17865"	"INfoot left"	"INasc-pyg right"	-0.0228970880668141
"17866"	"INfoot left"	"SNblunt right"	-0.0174640118710259
"17867"	"INfoot left"	"INsplitBronto right"	-0.0108811783966897
"17868"	"INfoot left"	"INleucoPU right"	-0.0170571864746054
"17869"	"INfoot left"	"MNladder right"	0.101421286231482
"17870"	"INfoot left"	"INdecussfoot right"	-0.0171266583196429
"17871"	"INfoot left"	"INdecusshook right"	-0.0148563243441921
"17872"	"INfoot left"	"INpreLadder right"	-0.0164677621767345
"17873"	"INfoot left"	"INcomm-Upcross right"	0.0514457460159313
"17874"	"INfoot left"	"MNacic right"	-0.0170571864746054
"17875"	"INfoot left"	"INsplitVent right"	-0.0202640784998242
"17876"	"INfoot left"	"INcomm-DownL right"	-0.00949873624299022
"17877"	"INfoot left"	"MNarm right"	-0.0191969437764123
"17878"	"INfoot left"	"INlasso-postSN right"	0.00065791111078585
"17879"	"INfoot left"	"MNantacic right"	-0.0144020463970436
"17880"	"INfoot left"	"MNpostacic right"	-0.0121240854343773
"17881"	"INfoot left"	"SN-DLSO1.3 right"	-0.0138229132605909
"17882"	"INfoot left"	"MNakro right"	-0.0223775434981159
"17883"	"INfoot left"	"MNchae right"	-0.013566046971705
"17884"	"INfoot left"	"MNgland-head right"	-0.0128387622283592
"17885"	"INfoot left"	"SNstiff right"	-0.0147016572458343
"17886"	"INfoot left"	"SNbronto right"	-0.0127082770222019
"17887"	"INfoot left"	"INcommascFV right"	-0.0144542772861357
"17888"	"INfoot left"	"SNpygM right"	-0.0119353704908397
"17889"	"INfoot left"	"INR1 right"	-0.0186802770934197
"17890"	"INfoot left"	"SN-DLSO1.1NP right"	-0.015608056090842
"17891"	"INfoot left"	"SN-DLSO1.1 right"	-0.0161776152693061
"17892"	"INfoot left"	"INmus right"	-0.0124588141447759
"17893"	"INfoot left"	"INdescLuqinPDF right"	-0.0098137039838326
"17894"	"INfoot left"	"INcosplit right"	-0.0148099890162209
"17895"	"INfoot left"	"INcommdescFVa right"	-0.0113631249003692
"17896"	"INfoot left"	"MNheadV right"	-0.0171266583196429
"17897"	"INfoot left"	"INbiaxHmid right"	-0.0170571864746054
"17898"	"INfoot left"	"MNantelope right"	-0.0113539496214167
"17899"	"INfoot left"	"MNsmile right"	-0.00896111268082997
"17900"	"INfoot left"	"INhorn right"	-0.0159494495063956
"17901"	"INfoot left"	"INMBPDF right"	-0.00503067485010316
"17902"	"INfoot left"	"INMBdescFMRF right"	-0.0117561995998188
"17903"	"INfoot left"	"INDLSO right"	-0.0095928346969517
"17904"	"INfoot left"	"SNtorii right"	-0.0142134722199165
"17905"	"INfoot left"	"INexsn right"	-0.0101864557490108
"17906"	"INfoot left"	"MBmouth right"	-0.0120993850781115
"17907"	"INfoot left"	"SNtrpa right"	-0.0123793369682694
"17908"	"INfoot left"	"INtorii right"	-0.0103384361673132
"17909"	"INfoot left"	"INUturnMB right"	0.0436176403470494
"17910"	"INfoot left"	"INface right"	-0.0131855291599235
"17911"	"INfoot left"	"INMBdesc3 right"	-0.0108126116303367
"17912"	"INfoot left"	"INMBdesc2 right"	-0.0134986996941395
"17913"	"INfoot left"	"INpara right"	-0.0173818837745589
"17914"	"INfoot left"	"INMBtype9 right"	-0.0149399902229966
"17915"	"INfoot left"	"INMBtype2 right"	-0.0113647923652127
"17916"	"INfoot left"	"INdecussM right"	-0.0154750178662384
"17917"	"INfoot left"	"INiaStiff right"	-0.0147016572458343
"17918"	"INfoot left"	"INmantis right"	0.0086290292318457
"17919"	"INfoot left"	"INsplitSpin right"	-0.00974451852082879
"17920"	"INW left"	"PRC right"	-0.018259655528329
"17921"	"INW left"	"IN1 right"	-0.0149562101855923
"17922"	"INW left"	"INton right"	-0.0250723881283127
"17923"	"INW left"	"INpreSer right"	-0.0182898293303926
"17924"	"INW left"	"cPRC right"	-0.0183196569182111
"17925"	"INW left"	"INRGWa right"	-0.0233907123978862
"17926"	"INW left"	"INNOS right"	-0.0155783651333735
"17927"	"INW left"	"Ser-h1 right"	-0.0171555567818077
"17928"	"INW left"	"SNnuchPDF right"	-0.0133286321172103
"17929"	"INW left"	"SNnuchBx right"	-0.0112048774242136
"17930"	"INW left"	"SNgolden right"	-0.013991893040035
"17931"	"INW left"	"SNhorn right"	-0.0130173553399901
"17932"	"INW left"	"SNhook right"	-0.0173613795396152
"17933"	"INW left"	"MNant right"	-0.0241983009041148
"17934"	"INW left"	"SNlasso right"	-0.0199255774740818
"17935"	"INW left"	"INlasso right"	-0.0201675189330383
"17936"	"INW left"	"INdecussPre right"	-0.0167977853556781
"17937"	"INW left"	"INpreMN right"	-0.021328119671876
"17938"	"INW left"	"SNMIP-vc right"	-0.0155884623081738
"17939"	"INW left"	"SNmus right"	-0.0196270257137905
"17940"	"INW left"	"SNantlerPDF right"	-0.0248877109748036
"17941"	"INW left"	"SNPDF-dc right"	-0.0223666859224706
"17942"	"INW left"	"SN0DLSO1.2-4 right"	-0.0246460687726391
"17943"	"INW left"	"SN-DLSO1.2-3 right"	-0.0169520260106554
"17944"	"INW left"	"SN-DLSO1.2-1 right"	-0.0253379824350275
"17945"	"INW left"	"SN-DLSO2 right"	-0.0187677057119017
"17946"	"INW left"	"SNMB2 right"	0.00686178398601061
"17947"	"INW left"	"eyespot-PRCR3 right"	-0.0200898264693695
"17948"	"INW left"	"eyespot-PRCR1 right"	-0.0264735912448179
"17949"	"INW left"	"MS3 right"	-0.0234883827930199
"17950"	"INW left"	"MS5 right"	-0.0126867430015554
"17951"	"INW left"	"SN-ASTC right"	-0.0220224372606705
"17952"	"INW left"	"SN-DLSO3-PDF right"	-0.0136057066246618
"17953"	"INW left"	"SN-DLSO3 right"	-0.0283384939848751
"17954"	"INW left"	"SN-MIP4 right"	-0.0112048774242136
"17955"	"INW left"	"SN-MIP1 right"	-0.0200919074415887
"17956"	"INW left"	"MNspinning right"	-0.0180467248063062
"17957"	"INW left"	"SN-WLD right"	-0.0233477764306877
"17958"	"INW left"	"SN-DSO right"	-0.0269772695293504
"17959"	"INW left"	"SNbicil right"	-0.0145928369728779
"17960"	"INW left"	"INCrossbow right"	-0.018382791650949
"17961"	"INW left"	"INarc1 right"	-0.0190075371591985
"17962"	"INW left"	"INarc2 right"	-0.0272659823171833
"17963"	"INW left"	"INsn right"	-0.0287813545705199
"17964"	"INW left"	"INrope right"	-0.0267083444185834
"17965"	"INW left"	"Loop right"	-0.0247180933132287
"17966"	"INW left"	"INCM right"	-0.0228384384065529
"17967"	"INW left"	"MNspider-ant right"	-0.018382791650949
"17968"	"INW left"	"MNspider-post right"	-0.0161182691986073
"17969"	"INW left"	"MNbiramous right"	-0.0323269926451509
"17970"	"INW left"	"MNring right"	-0.0236355238440603
"17971"	"INW left"	"MNcrab right"	-0.0235885016841557
"17972"	"INW left"	"MNhose right"	-0.0326777408509944
"17973"	"INW left"	"MNbow right"	-0.0168668697879712
"17974"	"INW left"	"MNwave right"	0.133418185875671
"17975"	"INW left"	"MNacicX right"	-0.0159571058701975
"17976"	"INW left"	"INchaeMech right"	-0.017651466037027
"17977"	"INW left"	"chaeMech right"	-0.0179681406629103
"17978"	"INW left"	"INFVa-pyg right"	-0.0169456070653877
"17979"	"INW left"	"INsplitCR right"	-0.0211762654212597
"17980"	"INW left"	"INsplitCRATO right"	0.134013182218983
"17981"	"INW left"	"INMC3 right"	0.0305959587174674
"17982"	"INW left"	"INbiax right"	0.0244657034608268
"17983"	"INW left"	"INsplitPB-RF/Ya right"	-0.0203803355420694
"17984"	"INW left"	"INsplitPBant right"	-0.0177574365317023
"17985"	"INW left"	"INsplitPB right"	0.0712321396897773
"17986"	"INW left"	"PB right"	0.0788453361386245
"17987"	"INW left"	"interparaPM1 right"	-0.0147424090078734
"17988"	"INW left"	"cioMNcover right"	0.132997915054628
"17989"	"INW left"	"INsplitPUh right"	0.487599068701763
"17990"	"INW left"	"MN3 right"	-0.0309577357101858
"17991"	"INW left"	"MN1 right"	-0.0225988700564972
"17992"	"INW left"	"MN2 right"	0.143188277347923
"17993"	"INW left"	"MC3cover right"	-0.0225988700564972
"17994"	"INW left"	"antPUc right"	0.534635192199271
"17995"	"INW left"	"spinPU right"	-0.018382791650949
"17996"	"INW left"	"trochPU right"	-0.0195161428671978
"17997"	"INW left"	"hPUc1 right"	-0.0118473740139022
"17998"	"INW left"	"pygCirrusPUSM right"	-0.0184603779199041
"17999"	"INW left"	"hCirrusPU right"	-0.0232695171982188
"18000"	"INW left"	"parapodPU right"	-0.0228930421221444
"18001"	"INW left"	"hPU right"	0.127668101256252
"18002"	"INW left"	"dsoPU right"	-0.0247180933132287
"18003"	"INW left"	"pygCirrusPU right"	-0.0180734704511878
"18004"	"INW left"	"hCR right"	-0.0194589729912155
"18005"	"INW left"	"ventralpygCR right"	0.197747411401813
"18006"	"INW left"	"SN-DLSO1.0 right"	-0.0146306085239666
"18007"	"INW left"	"INdc right"	-0.00377068953777688
"18008"	"INW left"	"INbackcross right"	-0.0208475514342442
"18009"	"INW left"	"MNcommUpL right"	-0.0136848215327953
"18010"	"INW left"	"MNob-ipsi right"	-0.0150034549886218
"18011"	"INW left"	"INbiaxLeg right"	-0.0330254304556466
"18012"	"INW left"	"INbiaxH right"	0.0476327568803604
"18013"	"INW left"	"SN-NS1 right"	0.0965922712816417
"18014"	"INW left"	"SN-NS3 right"	NA
"18015"	"INW left"	"SN-NS15 right"	-0.0146412847280755
"18016"	"INW left"	"SNaant right"	0.0472902623611867
"18017"	"INW left"	"SNPDF-pyg right"	0.032661895300449
"18018"	"INW left"	"INfoot right"	0.115973546688666
"18019"	"INW left"	"INW right"	0.35913036829094
"18020"	"INW left"	"INmidL right"	-0.0158902907907117
"18021"	"INW left"	"INhook right"	-0.01262177602054
"18022"	"INW left"	"INMBtype6 right"	-0.0235438294898293
"18023"	"INW left"	"INMBtype5 right"	-0.0225988700564972
"18024"	"INW left"	"INMBtype7 right"	-0.0267508323525585
"18025"	"INW left"	"INcross right"	-0.0211196928130203
"18026"	"INW left"	"INpro right"	0.194227838614986
"18027"	"INW left"	"INproT2 right"	-0.0227397385573417
"18028"	"INW left"	"INpear right"	-0.0137605820327991
"18029"	"INW left"	"INZ right"	-0.0267465862240414
"18030"	"INW left"	"MNpostv right"	-0.0128570912491128
"18031"	"INW left"	"SN-NS22 right"	0.00998865036458355
"18032"	"INW left"	"SN-NS5 right"	0.0368677583957949
"18033"	"INW left"	"SN-NS17 right"	0.159140757934302
"18034"	"INW left"	"SN-NS19 right"	-0.0163383517373727
"18035"	"INW left"	"SN-NS20 right"	-0.0256504434078177
"18036"	"INW left"	"SN-NS29 right"	-0.0163010842118883
"18037"	"INW left"	"SN-NS27 right"	-0.0205911099674199
"18038"	"INW left"	"SN-NS18 right"	-0.0132939987482737
"18039"	"INW left"	"SN-NS16 right"	-0.014569085260262
