"names"	"postsyn_class"	"num_occurrences"	"presyn_color"	"num_class_target"
"454"	"MN1_r"	"effector"	113	"#0072B2"	101
"455"	"MN1_r"	"effector"	113	"#0072B2"	101
"456"	"MN1_r"	"effector"	113	"#0072B2"	101
"457"	"MN1_r"	"effector"	113	"#0072B2"	101
"458"	"MN1_r"	"effector"	113	"#0072B2"	101
"459"	"MN1_r"	"effector"	113	"#0072B2"	101
"460"	"MN1_r"	"effector"	113	"#0072B2"	101
"461"	"MN1_r"	"effector"	113	"#0072B2"	101
"462"	"MN1_r"	"effector"	113	"#0072B2"	101
"463"	"MN1_r"	"effector"	113	"#0072B2"	101
"464"	"MN1_r"	"effector"	113	"#0072B2"	101
"465"	"MN1_r"	"effector"	113	"#0072B2"	101
"466"	"MN1_r"	"effector"	113	"#0072B2"	101
"467"	"MN1_r"	"effector"	113	"#0072B2"	101
"468"	"MN1_r"	"effector"	113	"#0072B2"	101
"469"	"MN1_r"	"effector"	113	"#0072B2"	101
"470"	"MN1_r"	"effector"	113	"#0072B2"	101
"471"	"MN1_r"	"effector"	113	"#0072B2"	101
"472"	"MN1_r"	"effector"	113	"#0072B2"	101
"473"	"MN1_r"	"effector"	113	"#0072B2"	101
"474"	"MN1_r"	"effector"	113	"#0072B2"	101
"475"	"MN1_r"	"effector"	113	"#0072B2"	101
"476"	"MN1_r"	"effector"	113	"#0072B2"	101
"477"	"MN1_r"	"effector"	113	"#0072B2"	101
"478"	"MN1_r"	"effector"	113	"#0072B2"	101
"479"	"MN1_r"	"effector"	113	"#0072B2"	101
"480"	"MN1_r"	"effector"	113	"#0072B2"	101
"481"	"MN1_r"	"effector"	113	"#0072B2"	101
"482"	"MN1_r"	"effector"	113	"#0072B2"	101
"483"	"MN1_r"	"effector"	113	"#0072B2"	101
"484"	"MN1_r"	"effector"	113	"#0072B2"	101
"485"	"MN1_r"	"effector"	113	"#0072B2"	101
"486"	"MN1_r"	"effector"	113	"#0072B2"	101
"487"	"MN1_r"	"effector"	113	"#0072B2"	101
"488"	"MN1_r"	"effector"	113	"#0072B2"	101
"489"	"MN1_r"	"effector"	113	"#0072B2"	101
"490"	"MN1_r"	"IN"	113	"#0072B2"	3
"491"	"MN1_r"	"IN"	113	"#0072B2"	3
"492"	"MN1_r"	"effector"	113	"#0072B2"	101
"493"	"MN1_r"	"effector"	113	"#0072B2"	101
"494"	"MN1_r"	"effector"	113	"#0072B2"	101
"495"	"MN1_r"	"effector"	113	"#0072B2"	101
"496"	"MN1_r"	"effector"	113	"#0072B2"	101
"497"	"MN1_r"	"effector"	113	"#0072B2"	101
"498"	"MN1_r"	"effector"	113	"#0072B2"	101
"499"	"MN1_r"	"effector"	113	"#0072B2"	101
"500"	"MN1_r"	"effector"	113	"#0072B2"	101
"501"	"MN1_r"	"effector"	113	"#0072B2"	101
"502"	"MN1_r"	"effector"	113	"#0072B2"	101
"503"	"MN1_r"	"effector"	113	"#0072B2"	101
"504"	"MN1_r"	"MN"	113	"#0072B2"	4
"505"	"MN1_r"	"effector"	113	"#0072B2"	101
"506"	"MN1_r"	"effector"	113	"#0072B2"	101
"507"	"MN1_r"	"effector"	113	"#0072B2"	101
"508"	"MN1_r"	"effector"	113	"#0072B2"	101
"509"	"MN1_r"	"effector"	113	"#0072B2"	101
"510"	"MN1_r"	"effector"	113	"#0072B2"	101
"511"	"MN1_r"	"effector"	113	"#0072B2"	101
"512"	"MN1_r"	"effector"	113	"#0072B2"	101
"513"	"MN1_r"	"effector"	113	"#0072B2"	101
"514"	"MN1_r"	"effector"	113	"#0072B2"	101
"515"	"MN1_r"	"effector"	113	"#0072B2"	101
"516"	"MN1_r"	"effector"	113	"#0072B2"	101
"517"	"MN1_r"	"effector"	113	"#0072B2"	101
"518"	"MN1_r"	"effector"	113	"#0072B2"	101
"519"	"MN1_r"	"effector"	113	"#0072B2"	101
"520"	"MN1_r"	"effector"	113	"#0072B2"	101
"521"	"MN1_r"	"effector"	113	"#0072B2"	101
"522"	"MN1_r"	"effector"	113	"#0072B2"	101
"523"	"MN1_r"	"effector"	113	"#0072B2"	101
"524"	"MN1_r"	"effector"	113	"#0072B2"	101
"525"	"MN1_r"	"effector"	113	"#0072B2"	101
"526"	"MN1_r"	"effector"	113	"#0072B2"	101
"527"	"MN1_r"	"effector"	113	"#0072B2"	101
"528"	"MN1_r"	"effector"	113	"#0072B2"	101
"529"	"MN1_r"	"effector"	113	"#0072B2"	101
"530"	"MN1_r"	"effector"	113	"#0072B2"	101
"531"	"MN1_r"	"effector"	113	"#0072B2"	101
"532"	"MN1_r"	"effector"	113	"#0072B2"	101
"533"	"MN1_r"	"effector"	113	"#0072B2"	101
"534"	"MN1_r"	"effector"	113	"#0072B2"	101
"535"	"MN1_r"	"effector"	113	"#0072B2"	101
"536"	"MN1_r"	"effector"	113	"#0072B2"	101
"537"	"MN1_r"	"effector"	113	"#0072B2"	101
"538"	"MN1_r"	"effector"	113	"#0072B2"	101
"539"	"MN1_r"	"effector"	113	"#0072B2"	101
"540"	"MN1_r"	"effector"	113	"#0072B2"	101
"541"	"MN1_r"	"effector"	113	"#0072B2"	101
"542"	"MN1_r"	"effector"	113	"#0072B2"	101
"543"	"MN1_r"	"effector"	113	"#0072B2"	101
"544"	"MN1_r"	"MN"	113	"#0072B2"	4
"545"	"MN1_r"	"SN"	113	"#0072B2"	1
"546"	"MN1_r"	"effector"	113	"#0072B2"	101
"547"	"MN1_r"	"effector"	113	"#0072B2"	101
"548"	"MN1_r"	"MN"	113	"#0072B2"	4
"549"	"MN1_r"	"MN"	113	"#0072B2"	4
"550"	"MN1_r"	"IN"	113	"#0072B2"	3
"551"	"MN1_r"	"effector"	113	"#0072B2"	101
"552"	"MN1_r"	"effector"	113	"#0072B2"	101
"553"	"MN1_r"	"effector"	113	"#0072B2"	101
"554"	"MN2_l"	"effector"	107	"#0072B2"	106
"555"	"MN2_l"	"effector"	107	"#0072B2"	106
"556"	"MN2_l"	"effector"	107	"#0072B2"	106
"557"	"MN2_l"	"effector"	107	"#0072B2"	106
"558"	"MN2_l"	"effector"	107	"#0072B2"	106
"559"	"MN2_l"	"effector"	107	"#0072B2"	106
"560"	"MN2_l"	"effector"	107	"#0072B2"	106
"561"	"MN2_l"	"effector"	107	"#0072B2"	106
"562"	"MN2_l"	"effector"	107	"#0072B2"	106
"563"	"MN2_l"	"effector"	107	"#0072B2"	106
"564"	"MN2_l"	"effector"	107	"#0072B2"	106
"565"	"MN2_l"	"effector"	107	"#0072B2"	106
"566"	"MN2_l"	"effector"	107	"#0072B2"	106
"567"	"MN2_l"	"effector"	107	"#0072B2"	106
"568"	"MN2_l"	"effector"	107	"#0072B2"	106
"569"	"MN2_l"	"effector"	107	"#0072B2"	106
"570"	"MN2_l"	"effector"	107	"#0072B2"	106
"571"	"MN2_l"	"effector"	107	"#0072B2"	106
"572"	"MN2_l"	"effector"	107	"#0072B2"	106
"573"	"MN2_l"	"effector"	107	"#0072B2"	106
"574"	"MN2_l"	"effector"	107	"#0072B2"	106
"575"	"MN2_l"	"effector"	107	"#0072B2"	106
"576"	"MN2_l"	"effector"	107	"#0072B2"	106
"577"	"MN2_l"	"effector"	107	"#0072B2"	106
"578"	"MN2_l"	"effector"	107	"#0072B2"	106
"579"	"MN2_l"	"effector"	107	"#0072B2"	106
"580"	"MN2_l"	"effector"	107	"#0072B2"	106
"581"	"MN2_l"	"effector"	107	"#0072B2"	106
"582"	"MN2_l"	"effector"	107	"#0072B2"	106
"583"	"MN2_l"	"effector"	107	"#0072B2"	106
"584"	"MN2_l"	"effector"	107	"#0072B2"	106
"585"	"MN2_l"	"effector"	107	"#0072B2"	106
"586"	"MN2_l"	"effector"	107	"#0072B2"	106
"587"	"MN2_l"	"effector"	107	"#0072B2"	106
"588"	"MN2_l"	"effector"	107	"#0072B2"	106
"589"	"MN2_l"	"effector"	107	"#0072B2"	106
"590"	"MN2_l"	"effector"	107	"#0072B2"	106
"591"	"MN2_l"	"effector"	107	"#0072B2"	106
"592"	"MN2_l"	"effector"	107	"#0072B2"	106
"593"	"MN2_l"	"effector"	107	"#0072B2"	106
"594"	"MN2_l"	"effector"	107	"#0072B2"	106
"595"	"MN2_l"	"effector"	107	"#0072B2"	106
"596"	"MN2_l"	"effector"	107	"#0072B2"	106
"597"	"MN2_l"	"effector"	107	"#0072B2"	106
"598"	"MN2_l"	"effector"	107	"#0072B2"	106
"599"	"MN2_l"	"effector"	107	"#0072B2"	106
"600"	"MN2_l"	"effector"	107	"#0072B2"	106
"601"	"MN2_l"	"effector"	107	"#0072B2"	106
"602"	"MN2_l"	"effector"	107	"#0072B2"	106
"603"	"MN2_l"	"effector"	107	"#0072B2"	106
"604"	"MN2_l"	"effector"	107	"#0072B2"	106
"605"	"MN2_l"	"effector"	107	"#0072B2"	106
"606"	"MN2_l"	"effector"	107	"#0072B2"	106
"607"	"MN2_l"	"effector"	107	"#0072B2"	106
"608"	"MN2_l"	"effector"	107	"#0072B2"	106
"609"	"MN2_l"	"effector"	107	"#0072B2"	106
"610"	"MN2_l"	"effector"	107	"#0072B2"	106
"611"	"MN2_l"	"effector"	107	"#0072B2"	106
"612"	"MN2_l"	"effector"	107	"#0072B2"	106
"613"	"MN2_l"	"effector"	107	"#0072B2"	106
"614"	"MN2_l"	"effector"	107	"#0072B2"	106
"615"	"MN2_l"	"effector"	107	"#0072B2"	106
"616"	"MN2_l"	"effector"	107	"#0072B2"	106
"617"	"MN2_l"	"effector"	107	"#0072B2"	106
"618"	"MN2_l"	"effector"	107	"#0072B2"	106
"619"	"MN2_l"	"effector"	107	"#0072B2"	106
"620"	"MN2_l"	"effector"	107	"#0072B2"	106
"621"	"MN2_l"	"effector"	107	"#0072B2"	106
"622"	"MN2_l"	"effector"	107	"#0072B2"	106
"623"	"MN2_l"	"effector"	107	"#0072B2"	106
"624"	"MN2_l"	"effector"	107	"#0072B2"	106
"625"	"MN2_l"	"effector"	107	"#0072B2"	106
"626"	"MN2_l"	"effector"	107	"#0072B2"	106
"627"	"MN2_l"	"effector"	107	"#0072B2"	106
"628"	"MN2_l"	"effector"	107	"#0072B2"	106
"629"	"MN2_l"	"effector"	107	"#0072B2"	106
"630"	"MN2_l"	"effector"	107	"#0072B2"	106
"631"	"MN2_l"	"effector"	107	"#0072B2"	106
"632"	"MN2_l"	"effector"	107	"#0072B2"	106
"633"	"MN2_l"	"effector"	107	"#0072B2"	106
"634"	"MN2_l"	"effector"	107	"#0072B2"	106
"635"	"MN2_l"	"effector"	107	"#0072B2"	106
"636"	"MN2_l"	"effector"	107	"#0072B2"	106
"637"	"MN2_l"	"effector"	107	"#0072B2"	106
"638"	"MN2_l"	"effector"	107	"#0072B2"	106
"639"	"MN2_l"	"effector"	107	"#0072B2"	106
"640"	"MN2_l"	"effector"	107	"#0072B2"	106
"641"	"MN2_l"	"effector"	107	"#0072B2"	106
"642"	"MN2_l"	"effector"	107	"#0072B2"	106
"643"	"MN2_l"	"effector"	107	"#0072B2"	106
"644"	"MN2_l"	"effector"	107	"#0072B2"	106
"645"	"MN2_l"	"effector"	107	"#0072B2"	106
"646"	"MN2_l"	"effector"	107	"#0072B2"	106
"647"	"MN2_l"	"effector"	107	"#0072B2"	106
"648"	"MN2_l"	"effector"	107	"#0072B2"	106
"649"	"MN2_l"	"effector"	107	"#0072B2"	106
"650"	"MN2_l"	"effector"	107	"#0072B2"	106
"651"	"MN2_l"	"effector"	107	"#0072B2"	106
"652"	"MN2_l"	"effector"	107	"#0072B2"	106
"653"	"MN2_l"	"effector"	107	"#0072B2"	106
"654"	"MN2_l"	"effector"	107	"#0072B2"	106
"655"	"MN2_l"	"effector"	107	"#0072B2"	106
"656"	"MN2_l"	"effector"	107	"#0072B2"	106
"657"	"MN2_l"	"effector"	107	"#0072B2"	106
"658"	"MN2_r"	"effector"	107	"#0072B2"	103
"659"	"MN2_r"	"effector"	107	"#0072B2"	103
"660"	"MN2_r"	"effector"	107	"#0072B2"	103
"661"	"MN2_r"	"effector"	107	"#0072B2"	103
"662"	"MN2_r"	"effector"	107	"#0072B2"	103
"663"	"MN2_r"	"effector"	107	"#0072B2"	103
"664"	"MN2_r"	"effector"	107	"#0072B2"	103
"665"	"MN2_r"	"effector"	107	"#0072B2"	103
"666"	"MN2_r"	"effector"	107	"#0072B2"	103
"667"	"MN2_r"	"effector"	107	"#0072B2"	103
"668"	"MN2_r"	"effector"	107	"#0072B2"	103
"669"	"MN2_r"	"effector"	107	"#0072B2"	103
"670"	"MN2_r"	"effector"	107	"#0072B2"	103
"671"	"MN2_r"	"effector"	107	"#0072B2"	103
"672"	"MN2_r"	"effector"	107	"#0072B2"	103
"673"	"MN2_r"	"effector"	107	"#0072B2"	103
"674"	"MN2_r"	"effector"	107	"#0072B2"	103
"675"	"MN2_r"	"effector"	107	"#0072B2"	103
"676"	"MN2_r"	"effector"	107	"#0072B2"	103
"677"	"MN2_r"	"effector"	107	"#0072B2"	103
"678"	"MN2_r"	"effector"	107	"#0072B2"	103
"679"	"MN2_r"	"effector"	107	"#0072B2"	103
"680"	"MN2_r"	"effector"	107	"#0072B2"	103
"681"	"MN2_r"	"effector"	107	"#0072B2"	103
"682"	"MN2_r"	"effector"	107	"#0072B2"	103
"683"	"MN2_r"	"effector"	107	"#0072B2"	103
"684"	"MN2_r"	"effector"	107	"#0072B2"	103
"685"	"MN2_r"	"effector"	107	"#0072B2"	103
"686"	"MN2_r"	"effector"	107	"#0072B2"	103
"687"	"MN2_r"	"effector"	107	"#0072B2"	103
"688"	"MN2_r"	"effector"	107	"#0072B2"	103
"689"	"MN2_r"	"effector"	107	"#0072B2"	103
"690"	"MN2_r"	"effector"	107	"#0072B2"	103
"691"	"MN2_r"	"effector"	107	"#0072B2"	103
"692"	"MN2_r"	"effector"	107	"#0072B2"	103
"693"	"MN2_r"	"effector"	107	"#0072B2"	103
"694"	"MN2_r"	"effector"	107	"#0072B2"	103
"695"	"MN2_r"	"effector"	107	"#0072B2"	103
"696"	"MN2_r"	"effector"	107	"#0072B2"	103
"697"	"MN2_r"	"effector"	107	"#0072B2"	103
"698"	"MN2_r"	"effector"	107	"#0072B2"	103
"699"	"MN2_r"	"effector"	107	"#0072B2"	103
"700"	"MN2_r"	"effector"	107	"#0072B2"	103
"701"	"MN2_r"	"effector"	107	"#0072B2"	103
"702"	"MN2_r"	"effector"	107	"#0072B2"	103
"703"	"MN2_r"	"effector"	107	"#0072B2"	103
"704"	"MN2_r"	"effector"	107	"#0072B2"	103
"705"	"MN2_r"	"effector"	107	"#0072B2"	103
"706"	"MN2_r"	"effector"	107	"#0072B2"	103
"707"	"MN2_r"	"effector"	107	"#0072B2"	103
"708"	"MN2_r"	"effector"	107	"#0072B2"	103
"709"	"MN2_r"	"effector"	107	"#0072B2"	103
"710"	"MN2_r"	"effector"	107	"#0072B2"	103
"711"	"MN2_r"	"effector"	107	"#0072B2"	103
"712"	"MN2_r"	"effector"	107	"#0072B2"	103
"713"	"MN2_r"	"effector"	107	"#0072B2"	103
"714"	"MN2_r"	"effector"	107	"#0072B2"	103
"715"	"MN2_r"	"effector"	107	"#0072B2"	103
"716"	"MN2_r"	"effector"	107	"#0072B2"	103
"717"	"MN2_r"	"effector"	107	"#0072B2"	103
"718"	"MN2_r"	"effector"	107	"#0072B2"	103
"719"	"MN2_r"	"effector"	107	"#0072B2"	103
"720"	"MN2_r"	"effector"	107	"#0072B2"	103
"721"	"MN2_r"	"effector"	107	"#0072B2"	103
"722"	"MN2_r"	"effector"	107	"#0072B2"	103
"723"	"MN2_r"	"effector"	107	"#0072B2"	103
"724"	"MN2_r"	"effector"	107	"#0072B2"	103
"725"	"MN2_r"	"effector"	107	"#0072B2"	103
"726"	"MN2_r"	"effector"	107	"#0072B2"	103
"727"	"MN2_r"	"effector"	107	"#0072B2"	103
"728"	"MN2_r"	"effector"	107	"#0072B2"	103
"729"	"MN2_r"	"effector"	107	"#0072B2"	103
"730"	"MN2_r"	"effector"	107	"#0072B2"	103
"731"	"MN2_r"	"effector"	107	"#0072B2"	103
"732"	"MN2_l"	"effector"	107	"#0072B2"	106
"733"	"MN2_r"	"MN"	107	"#0072B2"	4
"734"	"MN2_r"	"MN"	107	"#0072B2"	4
"735"	"MN2_r"	"effector"	107	"#0072B2"	103
"736"	"MN2_r"	"effector"	107	"#0072B2"	103
"737"	"MN2_r"	"effector"	107	"#0072B2"	103
"738"	"MN2_r"	"effector"	107	"#0072B2"	103
"739"	"MN2_r"	"effector"	107	"#0072B2"	103
"740"	"MN2_l"	"MN"	107	"#0072B2"	1
"741"	"MN2_r"	"MN"	107	"#0072B2"	4
"742"	"MN2_r"	"effector"	107	"#0072B2"	103
"743"	"MN2_r"	"effector"	107	"#0072B2"	103
"744"	"MN2_r"	"effector"	107	"#0072B2"	103
"745"	"MN2_r"	"effector"	107	"#0072B2"	103
"746"	"MN2_r"	"effector"	107	"#0072B2"	103
"747"	"MN2_r"	"effector"	107	"#0072B2"	103
"748"	"MN2_r"	"effector"	107	"#0072B2"	103
"749"	"MN2_r"	"effector"	107	"#0072B2"	103
"750"	"MN2_r"	"effector"	107	"#0072B2"	103
"751"	"MN2_r"	"effector"	107	"#0072B2"	103
"752"	"MN2_r"	"effector"	107	"#0072B2"	103
"753"	"MN2_r"	"effector"	107	"#0072B2"	103
"754"	"MN2_r"	"effector"	107	"#0072B2"	103
"755"	"MN2_r"	"effector"	107	"#0072B2"	103
"756"	"MN2_r"	"effector"	107	"#0072B2"	103
"757"	"MN2_r"	"effector"	107	"#0072B2"	103
"758"	"MN2_r"	"effector"	107	"#0072B2"	103
"759"	"MN2_r"	"effector"	107	"#0072B2"	103
"760"	"MN2_r"	"effector"	107	"#0072B2"	103
"761"	"MN2_r"	"effector"	107	"#0072B2"	103
"762"	"MN2_r"	"MN"	107	"#0072B2"	4
"763"	"MN2_r"	"effector"	107	"#0072B2"	103
"764"	"MN2_r"	"effector"	107	"#0072B2"	103
"765"	"MN2_r"	"effector"	107	"#0072B2"	103
"766"	"MN2_r"	"effector"	107	"#0072B2"	103
"767"	"MN2_l"	"effector"	107	"#0072B2"	106
"768"	"MNant_l"	"effector"	83	"#0072B2"	68
"769"	"MNant_l"	"effector"	83	"#0072B2"	68
"770"	"MNant_l"	"effector"	83	"#0072B2"	68
"771"	"MNant_l"	"effector"	83	"#0072B2"	68
"772"	"MNant_l"	"effector"	83	"#0072B2"	68
"773"	"MNant_l"	"effector"	83	"#0072B2"	68
"774"	"MNant_l"	"effector"	83	"#0072B2"	68
"775"	"MNant_l"	"effector"	83	"#0072B2"	68
"776"	"MNant_l"	"effector"	83	"#0072B2"	68
"777"	"MNant_l"	"effector"	83	"#0072B2"	68
"778"	"MNant_l"	"effector"	83	"#0072B2"	68
"779"	"MNant_l"	"effector"	83	"#0072B2"	68
"780"	"MNant_l"	"effector"	83	"#0072B2"	68
"781"	"MNant_l"	"effector"	83	"#0072B2"	68
"782"	"MNant_l"	"effector"	83	"#0072B2"	68
"783"	"MNant_l"	"effector"	83	"#0072B2"	68
"784"	"MNant_l"	"effector"	83	"#0072B2"	68
"785"	"MNant_l"	"effector"	83	"#0072B2"	68
"786"	"MNant_l"	"effector"	83	"#0072B2"	68
"787"	"MNant_l"	"effector"	83	"#0072B2"	68
"788"	"MNant_l"	"effector"	83	"#0072B2"	68
"789"	"MNant_l"	"effector"	83	"#0072B2"	68
"790"	"MNant_l"	"effector"	83	"#0072B2"	68
"791"	"MNant_l"	"effector"	83	"#0072B2"	68
"792"	"MNant_l"	"effector"	83	"#0072B2"	68
"793"	"MNant_l"	"effector"	83	"#0072B2"	68
"794"	"MNant_l"	"effector"	83	"#0072B2"	68
"795"	"MNant_l"	"effector"	83	"#0072B2"	68
"796"	"MNant_l"	"effector"	83	"#0072B2"	68
"797"	"MNant_l"	"effector"	83	"#0072B2"	68
"798"	"MNant_l"	"effector"	83	"#0072B2"	68
"799"	"MNant_l"	"effector"	83	"#0072B2"	68
"800"	"MNant_l"	"effector"	83	"#0072B2"	68
"801"	"MNant_l"	"SN"	83	"#0072B2"	1
"802"	"MNant_l"	"effector"	83	"#0072B2"	68
"803"	"MNant_l"	"effector"	83	"#0072B2"	68
"804"	"MNant_l"	"effector"	83	"#0072B2"	68
"805"	"MNant_l"	"effector"	83	"#0072B2"	68
"806"	"MNant_l"	"effector"	83	"#0072B2"	68
"807"	"MNant_l"	"effector"	83	"#0072B2"	68
"808"	"MNant_l"	"effector"	83	"#0072B2"	68
"809"	"MNant_l"	"effector"	83	"#0072B2"	68
"810"	"MNant_l"	"effector"	83	"#0072B2"	68
"811"	"MNant_l"	"effector"	83	"#0072B2"	68
"812"	"MNant_l"	"effector"	83	"#0072B2"	68
"813"	"MNant_l"	"effector"	83	"#0072B2"	68
"814"	"MNant_l"	"effector"	83	"#0072B2"	68
"815"	"MNant_l"	"effector"	83	"#0072B2"	68
"816"	"MNant_l"	"effector"	83	"#0072B2"	68
"817"	"MNant_l"	"effector"	83	"#0072B2"	68
"818"	"MNant_l"	"effector"	83	"#0072B2"	68
"819"	"MNant_l"	"effector"	83	"#0072B2"	68
"820"	"MNant_l"	"effector"	83	"#0072B2"	68
"821"	"MNant_l"	"effector"	83	"#0072B2"	68
"822"	"MNant_l"	"MN"	83	"#0072B2"	6
"823"	"MNant_l"	"MN"	83	"#0072B2"	6
"824"	"MNant_l"	"MN"	83	"#0072B2"	6
"825"	"MNant_l"	"MN"	83	"#0072B2"	6
"826"	"MNant_l"	"MN"	83	"#0072B2"	6
"827"	"MNant_l"	"MN"	83	"#0072B2"	6
"828"	"MNant_l"	"effector"	83	"#0072B2"	68
"829"	"MNant_l"	"effector"	83	"#0072B2"	68
"830"	"MNant_l"	"effector"	83	"#0072B2"	68
"831"	"MNant_l"	"effector"	83	"#0072B2"	68
"832"	"MNant_l"	"effector"	83	"#0072B2"	68
"833"	"MNant_l"	"effector"	83	"#0072B2"	68
"834"	"MNant_l"	"effector"	83	"#0072B2"	68
"835"	"MNant_l"	"effector"	83	"#0072B2"	68
"836"	"MNant_l"	"effector"	83	"#0072B2"	68
"837"	"MNant_l"	"effector"	83	"#0072B2"	68
"838"	"MNant_l"	"n.a."	83	"#0072B2"	3
"839"	"MNant_l"	"effector"	83	"#0072B2"	68
"840"	"MNant_l"	"effector"	83	"#0072B2"	68
"841"	"MNant_l"	"effector"	83	"#0072B2"	68
"842"	"MNant_l"	"effector"	83	"#0072B2"	68
"843"	"MNant_l"	"effector"	83	"#0072B2"	68
"844"	"MNant_l"	"IN"	83	"#0072B2"	5
"845"	"MNant_l"	"IN"	83	"#0072B2"	5
"846"	"MNant_l"	"n.a."	83	"#0072B2"	3
"847"	"MNant_l"	"n.a."	83	"#0072B2"	3
"848"	"MNant_l"	"IN"	83	"#0072B2"	5
"849"	"MNant_l"	"IN"	83	"#0072B2"	5
"850"	"MNant_l"	"IN"	83	"#0072B2"	5
"851"	"Ser-h1_l"	"SN"	75	"#0072B2"	11
"852"	"Ser-h1_l"	"SN"	75	"#0072B2"	11
"853"	"Ser-h1_l"	"SN"	75	"#0072B2"	11
"854"	"Ser-h1_l"	"MN"	75	"#0072B2"	10
"855"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"856"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"857"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"858"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"859"	"Ser-h1_l"	"SN"	75	"#0072B2"	11
"860"	"Ser-h1_l"	"SN"	75	"#0072B2"	11
"861"	"Ser-h1_l"	"SN"	75	"#0072B2"	11
"862"	"Ser-h1_l"	"SN"	75	"#0072B2"	11
"863"	"Ser-h1_l"	"SN"	75	"#0072B2"	11
"864"	"Ser-h1_l"	"SN"	75	"#0072B2"	11
"865"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"866"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"867"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"868"	"Ser-h1_l"	"MN"	75	"#0072B2"	10
"869"	"Ser-h1_l"	"MN"	75	"#0072B2"	10
"870"	"Ser-h1_l"	"MN"	75	"#0072B2"	10
"871"	"Ser-h1_l"	"MN"	75	"#0072B2"	10
"872"	"Ser-h1_l"	"MN"	75	"#0072B2"	10
"873"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"874"	"Ser-h1_l"	"n.a."	75	"#0072B2"	5
"875"	"Ser-h1_l"	"n.a."	75	"#0072B2"	5
"876"	"Ser-h1_l"	"MN"	75	"#0072B2"	10
"877"	"Ser-h1_l"	"MN"	75	"#0072B2"	10
"878"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"879"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"880"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"881"	"Ser-h1_l"	"n.a."	75	"#0072B2"	5
"882"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"883"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"884"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"885"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"886"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"887"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"888"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"889"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"890"	"Ser-h1_l"	"n.a."	75	"#0072B2"	5
"891"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"892"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"893"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"894"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"895"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"896"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"897"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"898"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"899"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"900"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"901"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"902"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"903"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"904"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"905"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"906"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"907"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"908"	"Ser-h1_l"	"SN"	75	"#0072B2"	11
"909"	"Ser-h1_l"	"SN"	75	"#0072B2"	11
"910"	"Ser-h1_l"	"n.a."	75	"#0072B2"	5
"911"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"912"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"913"	"Ser-h1_l"	"MN"	75	"#0072B2"	10
"914"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"915"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"916"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"917"	"Ser-h1_l"	"MN"	75	"#0072B2"	10
"918"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"919"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"920"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"921"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"922"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"923"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"924"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"925"	"Ser-h1_l"	"IN"	75	"#0072B2"	49
"926"	"dsoCR_2r"	"IN"	58	"#E69F00"	47
