"skid"	"partner"	"syn.count"	"num_nodes"	"connection_type"	"skeleton"
"27130"	1280027	1342753	1	25	"presynapse"	"with_soma"
"27131"	1280027	1280056	1	21	"presynapse"	"with_soma"
"27132"	1280027	1441779	1	639	"presynapse"	"with_soma"
"27133"	1280027	710191	1	20	"presynapse"	"with_soma"
"27134"	1280027	1559735	1	1455	"presynapse"	"with_soma"
"27135"	1339377	1559735	1	1455	"presynapse"	"with_soma"
"27136"	1280027	1444493	1	620	"presynapse"	"with_soma"
"27137"	1741422	1444493	1	620	"presynapse"	"with_soma"
"27138"	1280027	1443666	1	119	"presynapse"	"with_soma"
"27139"	1302189	1371922	1	2962	"presynapse"	"with_soma"
"27140"	1741418	1371922	1	2962	"presynapse"	"with_soma"
"27141"	1280027	1443883	1	217	"presynapse"	"with_soma"
"27142"	1294986	992419	1	1006	"presynapse"	"with_soma"
"27143"	1280027	826263	1	395	"presynapse"	"with_soma"
"27144"	1392970	826263	1	395	"presynapse"	"with_soma"
"27145"	1280027	1971976	1	374	"presynapse"	"with_soma"
"27146"	1294986	1971976	1	374	"presynapse"	"with_soma"
"27147"	1298426	1542162	1	32	"presynapse"	"with_soma"
"27148"	1280027	1343857	1	12	"presynapse"	"with_soma"
"27149"	1280027	1366252	1	121	"presynapse"	"with_soma"
"27150"	1280027	1451608	1	727	"presynapse"	"with_soma"
"27151"	1280027	1390749	1	2538	"presynapse"	"with_soma"
"27152"	1333529	1390749	1	2538	"presynapse"	"with_soma"
"27153"	1341140	1390749	1	2538	"presynapse"	"with_soma"
"27154"	1349004	1390749	1	2538	"presynapse"	"with_soma"
"27155"	2012216	1390749	1	2538	"presynapse"	"with_soma"
"27156"	1280027	1842081	1	327	"presynapse"	"with_soma"
"27157"	1390749	1842081	1	327	"presynapse"	"with_soma"
"27158"	1280027	1452143	1	31	"presynapse"	"with_soma"
"27159"	1280027	1452314	1	141	"presynapse"	"with_soma"
"27160"	1280027	1455006	1	633	"presynapse"	"with_soma"
"27161"	1280027	1452421	1	21	"presynapse"	"with_soma"
"27162"	1280027	1308695	1	256	"presynapse"	"with_soma"
"27163"	1294986	1308695	1	256	"presynapse"	"with_soma"
"27164"	1280027	1440197	1	146	"presynapse"	"with_soma"
"27165"	1280027	1457451	1	34	"presynapse"	"with_soma"
"27166"	1280027	1463247	1	83	"presynapse"	"with_soma"
"27167"	1280027	1793480	1	60	"presynapse"	"with_soma"
"27168"	1280027	1569696	1	1032	"presynapse"	"with_soma"
"27169"	1280027	1343003	1	440	"presynapse"	"with_soma"
"27170"	1280027	1575238	1	6	"presynapse"	"with_soma"
"27171"	1280027	1793630	1	108	"presynapse"	"with_soma"
"27172"	1280027	2012216	1	280	"presynapse"	"with_soma"
"27173"	1675823	2012216	1	280	"presynapse"	"with_soma"
"27174"	1845175	2012216	1	280	"presynapse"	"with_soma"
"27175"	1280134	1397235	1	44	"presynapse"	"with_soma"
"27176"	1280134	1427544	1	117	"presynapse"	"with_soma"
"27177"	1520958	1427544	1	117	"presynapse"	"with_soma"
"27178"	1952161	1427544	1	117	"presynapse"	"with_soma"
"27179"	1280134	1456220	1	11	"presynapse"	"with_soma"
"27180"	1848592	1514425	1	79	"presynapse"	"with_soma"
"27181"	1850496	1514425	1	79	"presynapse"	"with_soma"
"27182"	1380067	1438682	1	2697	"presynapse"	"with_soma"
"27183"	1847818	1438682	1	2697	"presynapse"	"with_soma"
"27184"	1849294	1438682	1	2697	"presynapse"	"with_soma"
"27185"	2010915	1438682	1	2697	"presynapse"	"with_soma"
"27186"	1280329	1204176	1	1297	"presynapse"	"with_soma"
"27187"	1341740	1204176	1	1297	"presynapse"	"with_soma"
"27188"	1355372	1204176	1	1297	"presynapse"	"with_soma"
"27189"	1280329	1960512	1	1044	"presynapse"	"with_soma"
"27190"	1356971	1960512	1	1044	"presynapse"	"with_soma"
"27191"	1433397	1960512	1	1044	"presynapse"	"with_soma"
"27192"	1806170	1960512	1	1044	"presynapse"	"with_soma"
"27193"	1280930	1631685	1	579	"presynapse"	"with_soma"
"27194"	1398637	1631685	1	579	"presynapse"	"with_soma"
"27195"	1399590	1399974	1	571	"presynapse"	"with_soma"
"27196"	1797698	1399974	1	571	"presynapse"	"with_soma"
"27197"	1956332	1399974	1	571	"presynapse"	"with_soma"
"27198"	1280930	1646257	1	582	"presynapse"	"with_soma"
"27199"	1399590	1646257	1	582	"presynapse"	"with_soma"
"27200"	1280930	1647156	1	493	"presynapse"	"with_soma"
"27201"	1378190	1732697	1	2103	"presynapse"	"with_soma"
"27202"	1380543	1732697	1	2103	"presynapse"	"with_soma"
"27203"	1417810	1732697	1	2103	"presynapse"	"with_soma"
"27204"	1281060	1348968	1	923	"presynapse"	"with_soma"
"27205"	1349113	1348968	1	923	"presynapse"	"with_soma"
"27206"	1281060	1740782	1	1015	"presynapse"	"with_soma"
"27207"	1281333	744953	1	596	"presynapse"	"with_soma"
"27208"	1281333	1361652	1	362	"presynapse"	"with_soma"
"27209"	1281424	1386544	1	714	"presynapse"	"with_soma"
"27210"	1281433	1314198	1	663	"presynapse"	"with_soma"
"27211"	1382978	1314198	1	663	"presynapse"	"with_soma"
"27212"	1393552	2012071	1	1867	"presynapse"	"with_soma"
"27213"	1281473	1459397	1	1893	"presynapse"	"with_soma"
"27214"	1971464	1459397	1	1893	"presynapse"	"with_soma"
"27215"	2010859	1459397	1	1893	"presynapse"	"with_soma"
"27216"	2010915	1459397	1	1893	"presynapse"	"with_soma"
"27217"	1281473	1942853	1	57	"presynapse"	"with_soma"
"27218"	1281473	1683543	1	47	"presynapse"	"with_soma"
"27219"	1281473	1534074	1	449	"presynapse"	"with_soma"
"27220"	1376459	1534074	1	449	"presynapse"	"with_soma"
"27221"	1281473	1747356	1	14	"presynapse"	"with_soma"
"27222"	1281473	1297544	1	31	"presynapse"	"with_soma"
"27223"	1281473	1295615	1	7	"presynapse"	"with_soma"
"27224"	1281473	2365708	1	1123	"presynapse"	"with_soma"
"27225"	1333529	2365708	1	1123	"presynapse"	"with_soma"
"27226"	1354209	2365708	1	1123	"presynapse"	"with_soma"
"27227"	1600760	2365708	1	1123	"presynapse"	"with_soma"
"27228"	1779518	2365708	1	1123	"presynapse"	"with_soma"
"27229"	1845305	2365708	1	1123	"presynapse"	"with_soma"
"27230"	1845563	2365708	1	1123	"presynapse"	"with_soma"
"27231"	1281473	1295603	1	10	"presynapse"	"with_soma"
"27232"	1281886	1327767	1	922	"presynapse"	"with_soma"
"27233"	1325843	1327767	1	922	"presynapse"	"with_soma"
"27234"	1347891	1327767	1	922	"presynapse"	"with_soma"
"27235"	1281939	1350197	1	648	"presynapse"	"with_soma"
"27236"	1319057	1350197	1	648	"presynapse"	"with_soma"
"27237"	1367776	1350197	1	648	"presynapse"	"with_soma"
"27238"	1302513	1325272	1	1238	"presynapse"	"with_soma"
"27239"	1322639	1325272	1	1238	"presynapse"	"with_soma"
"27240"	1323542	1325272	1	1238	"presynapse"	"with_soma"
"27241"	1354776	1325272	1	1238	"presynapse"	"with_soma"
"27242"	1282965	1310393	1	10	"presynapse"	"with_soma"
"27243"	1282965	2007096	1	12	"presynapse"	"with_soma"
"27244"	1282965	1310387	1	13	"presynapse"	"with_soma"
"27245"	1283053	1736993	1	14	"presynapse"	"with_soma"
"27246"	1283053	1921043	1	19	"presynapse"	"with_soma"
"27247"	1284610	1285842	1	845	"presynapse"	"with_soma"
"27248"	1343346	1319881	1	792	"presynapse"	"with_soma"
"27249"	1284610	1714212	1	20	"presynapse"	"with_soma"
"27250"	1284610	1705489	1	60	"presynapse"	"with_soma"
"27251"	1284780	1361733	1	9	"presynapse"	"with_soma"
"27252"	1284780	450157	1	591	"presynapse"	"with_soma"
"27253"	1318311	450157	1	591	"presynapse"	"with_soma"
"27254"	1284780	1473904	1	1633	"presynapse"	"with_soma"
"27255"	1306016	1473904	1	1633	"presynapse"	"with_soma"
"27256"	1355372	167009	1	1374	"presynapse"	"with_soma"
"27257"	1355372	1204562	1	1658	"presynapse"	"with_soma"
"27258"	1285069	1207274	1	143	"presynapse"	"with_soma"
"27259"	1285069	1549309	1	27	"presynapse"	"with_soma"
"27260"	1294986	1306315	1	989	"presynapse"	"with_soma"
"27261"	1285069	1204589	1	864	"presynapse"	"with_soma"
"27262"	1285069	1551292	1	20	"presynapse"	"with_soma"
"27263"	1285069	740033	1	7	"presynapse"	"with_soma"
"27264"	1285075	1569163	1	22	"presynapse"	"with_soma"
"27265"	1285145	1371900	1	510	"presynapse"	"with_soma"
"27266"	1285301	1349896	1	33	"presynapse"	"with_soma"
"27267"	1340647	1349896	1	33	"presynapse"	"with_soma"
"27268"	1285301	1425553	1	67	"presynapse"	"with_soma"
"27269"	1340647	1425553	1	67	"presynapse"	"with_soma"
"27270"	1285301	1359558	1	8	"presynapse"	"with_soma"
"27271"	1285306	1342970	1	1623	"presynapse"	"with_soma"
"27272"	1355728	1342970	1	1623	"presynapse"	"with_soma"
"27273"	1384140	1303297	1	526	"presynapse"	"with_soma"
"27274"	1285367	485566	1	1726	"presynapse"	"with_soma"
"27275"	1418928	485566	1	1726	"presynapse"	"with_soma"
"27276"	1285367	1315224	1	55	"presynapse"	"with_soma"
"27277"	1285393	671408	1	599	"presynapse"	"with_soma"
"27278"	1302189	671408	1	599	"presynapse"	"with_soma"
"27279"	1286825	1272984	1	612	"presynapse"	"with_soma"
"27280"	1287439	1425033	1	1573	"presynapse"	"with_soma"
"27281"	1350479	1425033	1	1573	"presynapse"	"with_soma"
"27282"	1465914	1425033	1	1573	"presynapse"	"with_soma"
"27283"	1291711	2312939	1	1372	"presynapse"	"with_soma"
"27284"	1330168	2312939	1	1372	"presynapse"	"with_soma"
"27285"	1336723	2312939	1	1372	"presynapse"	"with_soma"
"27286"	1292228	1282428	1	872	"presynapse"	"with_soma"
"27287"	1721342	1282428	1	872	"presynapse"	"with_soma"
"27288"	1292228	1473074	1	1105	"presynapse"	"with_soma"
"27289"	1332260	1473074	1	1105	"presynapse"	"with_soma"
"27290"	1371619	1473074	1	1105	"presynapse"	"with_soma"
"27291"	1292228	1309222	1	1776	"presynapse"	"with_soma"
"27292"	1293404	1309222	1	1776	"presynapse"	"with_soma"
"27293"	1302189	1309222	1	1776	"presynapse"	"with_soma"
"27294"	1292228	1374369	1	830	"presynapse"	"with_soma"
"27295"	2313882	1374369	1	830	"presynapse"	"with_soma"
"27296"	1292352	2010859	1	1777	"presynapse"	"with_soma"
"27297"	1354209	2010859	1	1777	"presynapse"	"with_soma"
"27298"	1424524	2010859	1	1777	"presynapse"	"with_soma"
"27299"	1683821	2010859	1	1777	"presynapse"	"with_soma"
"27300"	1971433	2010859	1	1777	"presynapse"	"with_soma"
"27301"	1292352	1421939	1	80	"presynapse"	"with_soma"
"27302"	1385536	55057	1	3685	"presynapse"	"with_soma"
"27303"	1732300	55057	1	3685	"presynapse"	"with_soma"
"27304"	1292352	1492345	1	272	"presynapse"	"with_soma"
"27305"	1292352	1757097	1	155	"presynapse"	"with_soma"
"27306"	1292352	1461846	1	1166	"presynapse"	"with_soma"
"27307"	1847818	1461846	1	1166	"presynapse"	"with_soma"
"27308"	1292427	1061797	1	4	"presynapse"	"with_soma"
"27309"	1292427	1363396	1	1109	"presynapse"	"with_soma"
"27310"	1292947	1308066	1	93	"presynapse"	"with_soma"
"27311"	1293005	1796139	1	30	"presynapse"	"with_soma"
"27312"	1293005	1786059	1	43	"presynapse"	"with_soma"
"27313"	1341740	1786059	1	43	"presynapse"	"with_soma"
"27314"	1293005	1513502	1	444	"presynapse"	"with_soma"
"27315"	1441073	1513502	1	444	"presynapse"	"with_soma"
"27316"	1837982	1513502	1	444	"presynapse"	"with_soma"
"27317"	1293005	1577762	1	47	"presynapse"	"with_soma"
"27318"	1293005	505193	1	1203	"presynapse"	"with_soma"
"27319"	1400756	505193	1	1203	"presynapse"	"with_soma"
"27320"	1409561	505193	1	1203	"presynapse"	"with_soma"
"27321"	1725169	505193	1	1203	"presynapse"	"with_soma"
"27322"	1797181	505193	1	1203	"presynapse"	"with_soma"
"27323"	1934818	505193	1	1203	"presynapse"	"with_soma"
"27324"	1957108	505193	1	1203	"presynapse"	"with_soma"
"27325"	1293005	1380150	1	2352	"presynapse"	"with_soma"
"27326"	1383600	1934818	1	2660	"presynapse"	"with_soma"
"27327"	1499326	1934818	1	2660	"presynapse"	"with_soma"
"27328"	1569660	1934818	1	2660	"presynapse"	"with_soma"
"27329"	1725002	1934818	1	2660	"presynapse"	"with_soma"
"27330"	1725169	1934818	1	2660	"presynapse"	"with_soma"
"27331"	1293005	1464627	1	39	"presynapse"	"with_soma"
"27332"	1293005	1490311	1	10	"presynapse"	"with_soma"
"27333"	1293005	1592896	1	980	"presynapse"	"with_soma"
"27334"	1351221	1592896	1	980	"presynapse"	"with_soma"
"27335"	1499326	1592896	1	980	"presynapse"	"with_soma"
"27336"	1588133	1592896	1	980	"presynapse"	"with_soma"
"27337"	1293005	1304890	1	1970	"presynapse"	"with_soma"
"27338"	1312289	1304890	1	1970	"presynapse"	"with_soma"
"27339"	1383600	1304890	1	1970	"presynapse"	"with_soma"
"27340"	1443411	1304890	1	1970	"presynapse"	"with_soma"
"27341"	1484007	1304890	1	1970	"presynapse"	"with_soma"
"27342"	2019137	1304890	1	1970	"presynapse"	"with_soma"
"27343"	1293005	1597156	1	22	"presynapse"	"with_soma"
"27344"	1293005	1597150	1	41	"presynapse"	"with_soma"
"27345"	1499326	1597150	1	41	"presynapse"	"with_soma"
"27346"	1293005	1460921	1	556	"presynapse"	"with_soma"
"27347"	1306608	1460921	1	556	"presynapse"	"with_soma"
"27348"	1934818	1460921	1	556	"presynapse"	"with_soma"
"27349"	1304654	1582275	1	864	"presynapse"	"with_soma"
"27350"	1499326	1582275	1	864	"presynapse"	"with_soma"
"27351"	2000850	1582275	1	864	"presynapse"	"with_soma"
"27352"	1293005	1836474	1	27	"presynapse"	"with_soma"
"27353"	1293005	1836452	1	13	"presynapse"	"with_soma"
"27354"	1293005	1585166	1	15	"presynapse"	"with_soma"
"27355"	1293005	1597131	1	22	"presynapse"	"with_soma"
"27356"	1293005	1637647	1	13	"presynapse"	"with_soma"
"27357"	1293404	1065083	1	951	"presynapse"	"with_soma"
"27358"	1306016	1065083	1	951	"presynapse"	"with_soma"
"27359"	1293404	1306948	1	270	"presynapse"	"with_soma"
"27360"	1421680	1393334	1	653	"presynapse"	"with_soma"
"27361"	1293484	1408946	1	390	"presynapse"	"with_soma"
"27362"	1729648	1408946	1	390	"presynapse"	"with_soma"
"27363"	1293484	1393284	1	1113	"presynapse"	"with_soma"
"27364"	1301108	1393284	1	1113	"presynapse"	"with_soma"
"27365"	1432357	1393284	1	1113	"presynapse"	"with_soma"
"27366"	1457836	1393284	1	1113	"presynapse"	"with_soma"
"27367"	1293484	1992051	1	117	"presynapse"	"with_soma"
"27368"	1293518	1626256	1	2581	"presynapse"	"with_soma"
"27369"	1383209	1626256	1	2581	"presynapse"	"with_soma"
"27370"	1440653	1626256	1	2581	"presynapse"	"with_soma"
"27371"	1293815	2028382	1	30	"presynapse"	"with_soma"
"27372"	1293815	1971464	1	1671	"presynapse"	"with_soma"
"27373"	1611442	1971464	1	1671	"presynapse"	"with_soma"
"27374"	1971433	1971464	1	1671	"presynapse"	"with_soma"
"27375"	1293815	1372504	1	458	"presynapse"	"with_soma"
"27376"	1294206	1346227	1	506	"presynapse"	"with_soma"
"27377"	1294413	1332516	1	1501	"presynapse"	"with_soma"
"27378"	1578084	1332516	1	1501	"presynapse"	"with_soma"
"27379"	1294413	1328779	1	29	"presynapse"	"with_soma"
"27380"	1294413	1328788	1	8	"presynapse"	"with_soma"
"27381"	1294986	1953314	1	155	"presynapse"	"with_soma"
"27382"	1302189	1953314	1	155	"presynapse"	"with_soma"
"27383"	1367387	1953314	1	155	"presynapse"	"with_soma"
"27384"	1294986	1360640	1	66	"presynapse"	"with_soma"
"27385"	1489640	1360640	1	66	"presynapse"	"with_soma"
"27386"	1294986	1741418	1	3441	"presynapse"	"with_soma"
"27387"	1313607	1741418	1	3441	"presynapse"	"with_soma"
"27388"	1371922	1741418	1	3441	"presynapse"	"with_soma"
"27389"	1316572	1489640	1	2728	"presynapse"	"with_soma"
"27390"	1345461	1489640	1	2728	"presynapse"	"with_soma"
"27391"	1354979	1489640	1	2728	"presynapse"	"with_soma"
"27392"	1471450	1489640	1	2728	"presynapse"	"with_soma"
"27393"	1827444	1489640	1	2728	"presynapse"	"with_soma"
"27394"	1294986	1607605	1	1586	"presynapse"	"with_soma"
"27395"	1356971	1607605	1	1586	"presynapse"	"with_soma"
"27396"	1571934	1607605	1	1586	"presynapse"	"with_soma"
"27397"	1294986	1405379	1	1175	"presynapse"	"with_soma"
"27398"	1312505	1405379	1	1175	"presynapse"	"with_soma"
"27399"	1294986	1469243	1	116	"presynapse"	"with_soma"
"27400"	1294986	1645675	1	112	"presynapse"	"with_soma"
"27401"	1333529	1351442	1	2594	"presynapse"	"with_soma"
"27402"	1482574	1351442	1	2594	"presynapse"	"with_soma"
"27403"	2007389	1351442	1	2594	"presynapse"	"with_soma"
"27404"	1294986	1204576	1	757	"presynapse"	"with_soma"
"27405"	1355372	1204576	1	757	"presynapse"	"with_soma"
"27406"	1294986	1337689	1	54	"presynapse"	"with_soma"
"27407"	1294986	1342010	1	745	"presynapse"	"with_soma"
"27408"	1294986	1340115	1	207	"presynapse"	"with_soma"
"27409"	1294986	1458456	1	169	"presynapse"	"with_soma"
"27410"	1294986	1341628	1	41	"presynapse"	"with_soma"
"27411"	1294986	1373263	1	140	"presynapse"	"with_soma"
"27412"	1294986	1551660	1	180	"presynapse"	"with_soma"
"27413"	1294986	1566118	1	35	"presynapse"	"with_soma"
"27414"	1294986	1458752	1	14	"presynapse"	"with_soma"
"27415"	1294986	1458786	1	9	"presynapse"	"with_soma"
"27416"	1294986	1799843	1	34	"presynapse"	"with_soma"
"27417"	1294986	1799857	1	7	"presynapse"	"with_soma"
"27418"	1294986	1953156	1	261	"presynapse"	"with_soma"
"27419"	1294986	2015448	1	1787	"presynapse"	"with_soma"
"27420"	1489640	2015448	1	1787	"presynapse"	"with_soma"
"27421"	1295231	1583061	1	4	"presynapse"	"with_soma"
"27422"	1295231	1364226	1	1114	"presynapse"	"with_soma"
"27423"	1829164	1364226	1	1114	"presynapse"	"with_soma"
"27424"	1295231	1583067	1	71	"presynapse"	"with_soma"
"27425"	1948151	1583067	1	71	"presynapse"	"with_soma"
"27426"	1295231	1849383	1	1023	"presynapse"	"with_soma"
"27427"	1948151	1849383	1	1023	"presynapse"	"with_soma"
"27428"	1295231	2017334	1	1487	"presynapse"	"with_soma"
"27429"	1420266	2017334	1	1487	"presynapse"	"with_soma"
"27430"	1468265	2017334	1	1487	"presynapse"	"with_soma"
"27431"	1847818	2017334	1	1487	"presynapse"	"with_soma"
"27432"	1295406	1297687	1	506	"presynapse"	"with_soma"
"27433"	1295406	2012741	1	973	"presynapse"	"with_soma"
"27434"	1356253	2012741	1	973	"presynapse"	"with_soma"
"27435"	1789261	2012741	1	973	"presynapse"	"with_soma"
"27436"	1295460	1763522	1	1357	"presynapse"	"with_soma"
"27437"	1958360	1763522	1	1357	"presynapse"	"with_soma"
"27438"	1295517	1587973	1	261	"presynapse"	"with_soma"
"27439"	1588133	1587973	1	261	"presynapse"	"with_soma"
"27440"	1729648	1587973	1	261	"presynapse"	"with_soma"
"27441"	1364315	1626582	1	504	"presynapse"	"with_soma"
"27442"	1729648	1626582	1	504	"presynapse"	"with_soma"
"27443"	1295517	1662424	1	476	"presynapse"	"with_soma"
"27444"	1295823	1489464	1	11	"presynapse"	"with_soma"
"27445"	1295823	1421448	1	437	"presynapse"	"with_soma"
"27446"	1364226	1421448	1	437	"presynapse"	"with_soma"
"27447"	1970774	1421448	1	437	"presynapse"	"with_soma"
"27448"	1306608	1477119	1	1634	"presynapse"	"with_soma"
"27449"	1324107	1477119	1	1634	"presynapse"	"with_soma"
"27450"	1449903	1477119	1	1634	"presynapse"	"with_soma"
"27451"	1489889	1477119	1	1634	"presynapse"	"with_soma"
"27452"	1845760	1477119	1	1634	"presynapse"	"with_soma"
"27453"	1296676	1607395	1	490	"presynapse"	"with_soma"
"27454"	1296676	1545578	1	1097	"presynapse"	"with_soma"
"27455"	1395556	1545578	1	1097	"presynapse"	"with_soma"
"27456"	1296676	1546413	1	460	"presynapse"	"with_soma"
"27457"	1779518	1546413	1	460	"presynapse"	"with_soma"
"27458"	1296676	1958360	1	1106	"presynapse"	"with_soma"
"27459"	1296676	1621996	1	402	"presynapse"	"with_soma"
"27460"	1971227	1957728	1	532	"presynapse"	"with_soma"
"27461"	1296676	1960743	1	1025	"presynapse"	"with_soma"
"27462"	1778488	1960743	1	1025	"presynapse"	"with_soma"
"27463"	1828978	1960743	1	1025	"presynapse"	"with_soma"
"27464"	1296676	1244182	1	1444	"presynapse"	"with_soma"
"27465"	1797698	1244182	1	1444	"presynapse"	"with_soma"
"27466"	1296676	1520856	1	542	"presynapse"	"with_soma"
"27467"	1297429	1948373	1	314	"presynapse"	"with_soma"
"27468"	1970774	1948373	1	314	"presynapse"	"with_soma"
"27469"	1297489	1747170	1	12	"presynapse"	"with_soma"
"27470"	1297489	1396739	1	261	"presynapse"	"with_soma"
"27471"	1547424	1396739	1	261	"presynapse"	"with_soma"
"27472"	1677775	1396739	1	261	"presynapse"	"with_soma"
"27473"	1678692	1396739	1	261	"presynapse"	"with_soma"
"27474"	2001006	1396739	1	261	"presynapse"	"with_soma"
"27475"	1297489	1295794	1	2391	"presynapse"	"with_soma"
"27476"	1356811	1295794	1	2391	"presynapse"	"with_soma"
"27477"	1646125	1295794	1	2391	"presynapse"	"with_soma"
"27478"	1652811	1295794	1	2391	"presynapse"	"with_soma"
"27479"	2010915	1295794	1	2391	"presynapse"	"with_soma"
"27480"	1297489	227221	1	4790	"presynapse"	"with_soma"
"27481"	1306608	227221	1	4790	"presynapse"	"with_soma"
"27482"	1380150	227221	1	4790	"presynapse"	"with_soma"
"27483"	1410290	227221	1	4790	"presynapse"	"with_soma"
"27484"	1447877	227221	1	4790	"presynapse"	"with_soma"
"27485"	1729830	227221	1	4790	"presynapse"	"with_soma"
"27486"	1732111	227221	1	4790	"presynapse"	"with_soma"
"27487"	1828978	227221	1	4790	"presynapse"	"with_soma"
"27488"	1846187	227221	1	4790	"presynapse"	"with_soma"
"27489"	1849836	227221	1	4790	"presynapse"	"with_soma"
"27490"	2028656	227221	1	4790	"presynapse"	"with_soma"
"27491"	1297489	1601286	1	754	"presynapse"	"with_soma"
"27492"	1297501	1514371	1	848	"presynapse"	"with_soma"
"27493"	2010915	1514371	1	848	"presynapse"	"with_soma"
"27494"	1297975	1654454	1	546	"presynapse"	"with_soma"
"27495"	1383418	1654454	1	546	"presynapse"	"with_soma"
"27496"	1298294	1754151	1	129	"presynapse"	"with_soma"
"27497"	1509512	1754151	1	129	"presynapse"	"with_soma"
"27498"	1298294	1469658	1	818	"presynapse"	"with_soma"
"27499"	1355372	1469658	1	818	"presynapse"	"with_soma"
"27500"	1298294	1244844	1	1830	"presynapse"	"with_soma"
"27501"	1306608	1244844	1	1830	"presynapse"	"with_soma"
"27502"	1509512	1244844	1	1830	"presynapse"	"with_soma"
"27503"	2008355	1244844	1	1830	"presynapse"	"with_soma"
"27504"	1298294	1817046	1	3	"presynapse"	"with_soma"
"27505"	1298426	1689336	1	66	"presynapse"	"with_soma"
"27506"	1298426	1956036	1	1070	"presynapse"	"with_soma"
"27507"	1323882	1956036	1	1070	"presynapse"	"with_soma"
"27508"	1298426	1299863	1	62	"presynapse"	"with_soma"
"27509"	1298426	2294700	1	591	"presynapse"	"with_soma"
"27510"	1971433	2294700	1	591	"presynapse"	"with_soma"
"27511"	1298426	1440433	1	417	"presynapse"	"with_soma"
"27512"	1298426	1437768	1	621	"presynapse"	"with_soma"
"27513"	1324518	1437768	1	621	"presynapse"	"with_soma"
"27514"	1298426	1438972	1	422	"presynapse"	"with_soma"
"27515"	1298426	1387718	1	279	"presynapse"	"with_soma"
"27516"	1298426	1439007	1	384	"presynapse"	"with_soma"
"27517"	1298426	1437804	1	152	"presynapse"	"with_soma"
"27518"	1298426	1294885	1	140	"presynapse"	"with_soma"
"27519"	1298426	1357597	1	2454	"presynapse"	"with_soma"
"27520"	1307247	1357597	1	2454	"presynapse"	"with_soma"
"27521"	2015241	1357597	1	2454	"presynapse"	"with_soma"
"27522"	1298426	1461015	1	562	"presynapse"	"with_soma"
"27523"	1298426	1440506	1	12	"presynapse"	"with_soma"
"27524"	1298426	1446695	1	277	"presynapse"	"with_soma"
"27525"	1298426	1848315	1	2092	"presynapse"	"with_soma"
"27526"	1387474	1848315	1	2092	"presynapse"	"with_soma"
"27527"	1298426	1438997	1	18	"presynapse"	"with_soma"
"27528"	1298426	1375310	1	17	"presynapse"	"with_soma"
"27529"	1298426	118101	1	1282	"presynapse"	"with_soma"
"27530"	1387104	118101	1	1282	"presynapse"	"with_soma"
"27531"	1298426	1439046	1	23	"presynapse"	"with_soma"
"27532"	1298426	1440533	1	171	"presynapse"	"with_soma"
"27533"	1298426	1448388	1	367	"presynapse"	"with_soma"
"27534"	1364226	1396714	1	294	"presynapse"	"with_soma"
"27535"	1585416	1396714	1	294	"presynapse"	"with_soma"
"27536"	1678692	1396714	1	294	"presynapse"	"with_soma"
"27537"	1729648	1396714	1	294	"presynapse"	"with_soma"
"27538"	1298426	1547424	1	700	"presynapse"	"with_soma"
"27539"	1298426	1375448	1	373	"presynapse"	"with_soma"
"27540"	1298426	1427590	1	1689	"presynapse"	"with_soma"
"27541"	1377175	1427590	1	1689	"presynapse"	"with_soma"
"27542"	1298426	973000	1	936	"presynapse"	"with_soma"
"27543"	1302189	1277600	1	116	"presynapse"	"with_soma"
"27544"	1298426	1484774	1	19	"presynapse"	"with_soma"
"27545"	1298426	1336469	1	3809	"presynapse"	"with_soma"
"27546"	1302189	1336469	1	3809	"presynapse"	"with_soma"
"27547"	1298426	1515606	1	688	"presynapse"	"with_soma"
"27548"	1588419	1515606	1	688	"presynapse"	"with_soma"
"27549"	1331433	1299058	1	1129	"presynapse"	"with_soma"
"27550"	1361317	1299058	1	1129	"presynapse"	"with_soma"
"27551"	1298856	1340951	1	696	"presynapse"	"with_soma"
"27552"	1298898	1411609	1	678	"presynapse"	"with_soma"
"27553"	1298898	1371507	1	18	"presynapse"	"with_soma"
"27554"	1299051	1928794	1	8	"presynapse"	"with_soma"
"27555"	1299267	1299291	1	223	"presynapse"	"with_soma"
"27556"	1345862	1299291	1	223	"presynapse"	"with_soma"
"27557"	1546007	1449234	1	1577	"presynapse"	"with_soma"
"27558"	2016881	1449234	1	1577	"presynapse"	"with_soma"
"27559"	1299267	1299328	1	22	"presynapse"	"with_soma"
"27560"	1299267	2309084	1	1552	"presynapse"	"with_soma"
"27561"	1308877	2309084	1	1552	"presynapse"	"with_soma"
"27562"	1390541	2309084	1	1552	"presynapse"	"with_soma"
"27563"	1395840	2309084	1	1552	"presynapse"	"with_soma"
"27564"	1430233	2309084	1	1552	"presynapse"	"with_soma"
"27565"	1299667	1384140	1	869	"presynapse"	"with_soma"
"27566"	1300035	1275444	1	897	"presynapse"	"with_soma"
"27567"	1777190	1275444	1	897	"presynapse"	"with_soma"
"27568"	1300344	1330804	1	437	"presynapse"	"with_soma"
"27569"	1325700	1330804	1	437	"presynapse"	"with_soma"
"27570"	2312939	1346858	1	735	"presynapse"	"with_soma"
"27571"	1300731	1362300	1	3391	"presynapse"	"with_soma"
"27572"	1313126	1362300	1	3391	"presynapse"	"with_soma"
"27573"	1313186	1362300	1	3391	"presynapse"	"with_soma"
"27574"	1340899	1362300	1	3391	"presynapse"	"with_soma"
