"skid"	"annotation"	"id"	"uid"
"14991"	1566643	"yyx"	1883308	13
"14992"	1566794	"fragmentum"	2069834	11
"14993"	1566794	"yyx"	1883308	13
"14994"	1566802	"fragmentum"	2069834	11
"14995"	1566802	"yyx"	1883308	13
"14996"	1567050	"fragmentum"	2069834	11
"14997"	1567050	"yyx"	1883308	13
"14998"	1567066	"axon to neuropodium"	2409447	16
"14999"	1567066	"connectome_frag"	2454845	11
"15000"	1567066	"connectome"	2450493	11
"15001"	1567066	"connectome_old"	2447951	11
"15002"	1567066	"fragmentum"	2069834	11
"15003"	1567066	"neuropodial acicula neuron"	2166894	16
"15004"	1567066	"right_side"	2050453	11
"15005"	1567066	"fragment"	2029624	11
"15006"	1567066	"right"	1272647	26
"15007"	1567066	"cs1"	1824581	13
"15008"	1567066	"acicula neuron"	1717355	16
"15009"	1567066	"motorneuron - muscle"	1331122	16
"15010"	1567325	"axon to neuropodium"	2409447	16
"15011"	1567325	"fragmentum"	2069834	11
"15012"	1567325	"neuropodial acicula neuron"	2166894	16
"15013"	1567325	"right_side"	2050453	11
"15014"	1567325	"yyx"	1883308	13
"15015"	1567325	"right"	1272647	26
"15016"	1567325	"cs1"	1824581	13
"15017"	1567325	"acicula neuron"	1717355	16
"15018"	1567446	"fragmentum"	2069834	11
"15019"	1567446	"yyx"	1883308	13
"15020"	1567454	"fragmentum"	2069834	11
"15021"	1567454	"yyx"	1883308	13
"15022"	1567501	"fragmentum"	2069834	11
"15023"	1567501	"yyx"	1883308	13
"15024"	1567524	"connectome_old"	2447951	11
"15025"	1567524	"fragmentum"	2069834	11
"15026"	1567524	"fragment"	2029624	11
"15027"	1567524	"yyx"	1883308	13
"15028"	1567873	"fragmentum"	2069834	11
"15029"	1567873	"yyx"	1883308	13
"15030"	1568032	"fragmentum"	2069834	11
"15031"	1568032	"yyx"	1883308	13
"15032"	1568105	"fragmentum"	2069834	11
"15033"	1568105	"yyx"	1883308	13
"15034"	1568136	"fragmentum"	2069834	11
"15035"	1568136	"yyx"	1883308	13
"15036"	1568512	"fragmentum"	2069834	11
"15037"	1568512	"yyx"	1883308	13
"15038"	1569067	"fragmentum"	2069834	11
"15039"	1569067	"yyx"	1883308	13
"15040"	1569163	"fragmentum"	2069834	11
"15041"	1569163	"yyx"	1883308	13
"15042"	1569178	"fragmentum"	2069834	11
"15043"	1569178	"yyx"	1883308	13
"15044"	1569186	"fragmentum"	2069834	11
"15045"	1569186	"yyx"	1883308	13
"15046"	1569190	"fragmentum"	2069834	11
"15047"	1569190	"yyx"	1883308	13
"15048"	1569241	"fragmentum"	2069834	11
"15049"	1569241	"yyx"	1883308	13
"15050"	1569271	"fragmentum"	2069834	11
"15051"	1569271	"yyx"	1883308	13
"15052"	1569281	"fragmentum"	2069834	11
"15053"	1569281	"yyx"	1883308	13
"15054"	1569293	"fragmentum"	2069834	11
"15055"	1569293	"yyx"	1883308	13
"15056"	1569307	"fragmentum"	2069834	11
"15057"	1569307	"yyx"	1883308	13
"15058"	1569358	"fragmentum"	2069834	11
"15059"	1569358	"yyx"	1883308	13
"15060"	1569428	"fragmentum"	2069834	11
"15061"	1569428	"yyx"	1883308	13
"15062"	1569453	"fragmentum"	2069834	11
"15063"	1569453	"yyx"	1883308	13
"15064"	1569461	"fragmentum"	2069834	11
"15065"	1569461	"yyx"	1883308	13
"15066"	1569467	"fragmentum"	2069834	11
"15067"	1569467	"yyx"	1883308	13
"15068"	1569528	"fragmentum"	2069834	11
"15069"	1569528	"yyx"	1883308	13
"15070"	1569592	"fragmentum"	2069834	11
"15071"	1569592	"yyx"	1883308	13
"15072"	1569619	"fragmentum"	2069834	11
"15073"	1569619	"yyx"	1883308	13
"15074"	1569678	"fragmentum"	2069834	11
"15075"	1569678	"yyx"	1883308	13
"15076"	1569696	"fragmentum"	2069834	11
"15077"	1569696	"non-neuron"	1967663	13
"15078"	1569696	"right_side"	2050453	11
"15079"	1569696	"with_soma"	2036716	11
"15080"	1569696	"episphere"	2030265	11
"15081"	1569696	"right"	1272647	11
"15082"	1569696	"yyx"	1883308	13
"15083"	1569696	"ectoderm"	1801868	16
"15084"	1569696	"head"	1467274	13
"15085"	1569984	"fragmentum"	2069834	11
"15086"	1569984	"yyx"	1883308	13
"15087"	1570053	"fragmentum"	2069834	11
"15088"	1570053	"yyx"	1883308	13
"15089"	1570074	"fragmentum"	2069834	11
"15090"	1570074	"yyx"	1883308	13
"15091"	1570147	"fragmentum"	2069834	11
"15092"	1570147	"yyx"	1883308	13
"15093"	1570273	"fragmentum"	2069834	11
"15094"	1570273	"yyx"	1883308	13
"15095"	1570575	"fragmentum"	2069834	11
"15096"	1570575	"yyx"	1883308	13
"15097"	1570602	"fragmentum"	2069834	11
"15098"	1570602	"yyx"	1883308	13
"15099"	1570607	"fragmentum"	2069834	11
"15100"	1570607	"yyx"	1883308	13
"15101"	1570640	"fragmentum"	2069834	11
"15102"	1570640	"yyx"	1883308	13
"15103"	1570662	"fragmentum"	2069834	11
"15104"	1570662	"yyx"	1883308	13
"15105"	1570936	"fragmentum"	2069834	11
"15106"	1570936	"yyx"	1883308	13
"15107"	1570940	"fragmentum"	2069834	11
"15108"	1570940	"yyx"	1883308	13
"15109"	1570944	"fragmentum"	2069834	11
"15110"	1570944	"yyx"	1883308	13
"15111"	1570948	"fragmentum"	2069834	11
"15112"	1570948	"yyx"	1883308	13
"15113"	1570952	"fragmentum"	2069834	11
"15114"	1570952	"yyx"	1883308	13
"15115"	1570956	"fragmentum"	2069834	11
"15116"	1570956	"yyx"	1883308	13
"15117"	1570960	"fragmentum"	2069834	11
"15118"	1570960	"yyx"	1883308	13
"15119"	1570964	"fragmentum"	2069834	11
"15120"	1570964	"yyx"	1883308	13
"15121"	1570968	"fragmentum"	2069834	11
"15122"	1570968	"yyx"	1883308	13
"15123"	1570972	"fragmentum"	2069834	11
"15124"	1570972	"yyx"	1883308	13
"15125"	1570976	"fragmentum"	2069834	11
"15126"	1570976	"yyx"	1883308	13
"15127"	1570980	"fragmentum"	2069834	11
"15128"	1570980	"yyx"	1883308	13
"15129"	1570984	"fragmentum"	2069834	11
"15130"	1570984	"yyx"	1883308	13
"15131"	1570988	"fragmentum"	2069834	11
"15132"	1570988	"yyx"	1883308	13
"15133"	1570992	"fragmentum"	2069834	11
"15134"	1570992	"yyx"	1883308	13
"15135"	1571000	"fragmentum"	2069834	11
"15136"	1571000	"yyx"	1883308	13
"15137"	1571004	"fragmentum"	2069834	11
"15138"	1571004	"yyx"	1883308	13
"15139"	1571008	"fragmentum"	2069834	11
"15140"	1571008	"yyx"	1883308	13
"15141"	1571012	"fragmentum"	2069834	11
"15142"	1571012	"yyx"	1883308	13
"15143"	1571016	"fragmentum"	2069834	11
"15144"	1571016	"yyx"	1883308	13
"15145"	1571020	"fragmentum"	2069834	11
"15146"	1571020	"yyx"	1883308	13
"15147"	1571024	"fragmentum"	2069834	11
"15148"	1571024	"yyx"	1883308	13
"15149"	1571028	"fragmentum"	2069834	11
"15150"	1571028	"yyx"	1883308	13
"15151"	1571032	"fragmentum"	2069834	11
"15152"	1571032	"yyx"	1883308	13
"15153"	1571036	"fragmentum"	2069834	11
"15154"	1571036	"yyx"	1883308	13
"15155"	1571048	"fragmentum"	2069834	11
"15156"	1571048	"yyx"	1883308	13
"15157"	1571052	"fragmentum"	2069834	11
"15158"	1571052	"yyx"	1883308	13
"15159"	1571056	"fragmentum"	2069834	11
"15160"	1571056	"yyx"	1883308	13
"15161"	1571060	"fragmentum"	2069834	11
"15162"	1571060	"yyx"	1883308	13
"15163"	1571064	"fragmentum"	2069834	11
"15164"	1571064	"yyx"	1883308	13
"15165"	1571072	"fragmentum"	2069834	11
"15166"	1571072	"yyx"	1883308	13
"15167"	1571078	"fragmentum"	2069834	11
"15168"	1571078	"yyx"	1883308	13
"15169"	1571088	"fragmentum"	2069834	11
"15170"	1571088	"yyx"	1883308	13
"15171"	1571094	"fragmentum"	2069834	11
"15172"	1571094	"yyx"	1883308	13
"15173"	1571098	"fragmentum"	2069834	11
"15174"	1571098	"yyx"	1883308	13
"15175"	1571115	"fragmentum"	2069834	11
"15176"	1571115	"yyx"	1883308	13
"15177"	1571119	"fragmentum"	2069834	11
"15178"	1571119	"yyx"	1883308	13
"15179"	1571123	"fragmentum"	2069834	11
"15180"	1571123	"yyx"	1883308	13
"15181"	1571139	"fragmentum"	2069834	11
"15182"	1571139	"yyx"	1883308	13
"15183"	1571143	"fragmentum"	2069834	11
"15184"	1571143	"yyx"	1883308	13
"15185"	1571156	"fragmentum"	2069834	11
"15186"	1571156	"yyx"	1883308	13
"15187"	1571339	"connectome_old"	2447951	11
"15188"	1571339	"fragmentum"	2069834	11
"15189"	1571339	"fragment"	2029624	11
"15190"	1571339	"yyx"	1883308	13
"15191"	1571339	"HC_circuit_IN"	1653653	15
"15192"	1571413	"fragmentum"	2069834	11
"15193"	1571413	"yyx"	1883308	13
"15194"	1571520	"fragmentum"	2069834	11
"15195"	1571520	"yyx"	1883308	13
"15196"	1571556	"fragmentum"	2069834	11
"15197"	1571556	"yyx"	1883308	13
"15198"	1571560	"fragmentum"	2069834	11
"15199"	1571560	"yyx"	1883308	13
"15200"	1571564	"fragmentum"	2069834	11
"15201"	1571564	"yyx"	1883308	13
"15202"	1571568	"fragmentum"	2069834	11
"15203"	1571568	"yyx"	1883308	13
"15204"	1571572	"fragmentum"	2069834	11
"15205"	1571572	"yyx"	1883308	13
"15206"	1571576	"fragmentum"	2069834	11
"15207"	1571576	"yyx"	1883308	13
"15208"	1571588	"fragmentum"	2069834	11
"15209"	1571588	"yyx"	1883308	13
"15210"	1571592	"fragmentum"	2069834	11
"15211"	1571592	"yyx"	1883308	13
"15212"	1571596	"fragmentum"	2069834	11
"15213"	1571596	"yyx"	1883308	13
"15214"	1571600	"fragmentum"	2069834	11
"15215"	1571600	"yyx"	1883308	13
"15216"	1571608	"fragmentum"	2069834	11
"15217"	1571608	"yyx"	1883308	13
"15218"	1571612	"fragmentum"	2069834	11
"15219"	1571612	"yyx"	1883308	13
"15220"	1571624	"fragmentum"	2069834	11
"15221"	1571624	"yyx"	1883308	13
"15222"	1571628	"fragmentum"	2069834	11
"15223"	1571628	"yyx"	1883308	13
"15224"	1571637	"fragmentum"	2069834	11
"15225"	1571637	"yyx"	1883308	13
"15226"	1571641	"fragmentum"	2069834	11
"15227"	1571641	"yyx"	1883308	13
"15228"	1571645	"fragmentum"	2069834	11
"15229"	1571645	"yyx"	1883308	13
"15230"	1571649	"fragmentum"	2069834	11
"15231"	1571649	"yyx"	1883308	13
"15232"	1571653	"fragmentum"	2069834	11
"15233"	1571653	"yyx"	1883308	13
"15234"	1571661	"fragmentum"	2069834	11
"15235"	1571661	"yyx"	1883308	13
"15236"	1571665	"fragmentum"	2069834	11
"15237"	1571665	"yyx"	1883308	13
"15238"	1571669	"fragmentum"	2069834	11
"15239"	1571669	"yyx"	1883308	13
"15240"	1571673	"fragmentum"	2069834	11
"15241"	1571673	"yyx"	1883308	13
"15242"	1571685	"fragmentum"	2069834	11
"15243"	1571685	"yyx"	1883308	13
"15244"	1571693	"fragmentum"	2069834	11
"15245"	1571693	"yyx"	1883308	13
"15246"	1571697	"fragmentum"	2069834	11
"15247"	1571697	"yyx"	1883308	13
"15248"	1571705	"fragmentum"	2069834	11
"15249"	1571705	"yyx"	1883308	13
"15250"	1571709	"fragmentum"	2069834	11
"15251"	1571709	"yyx"	1883308	13
"15252"	1571713	"fragmentum"	2069834	11
"15253"	1571713	"yyx"	1883308	13
"15254"	1571730	"fragmentum"	2069834	11
"15255"	1571730	"yyx"	1883308	13
"15256"	1571736	"fragmentum"	2069834	11
"15257"	1571736	"yyx"	1883308	13
"15258"	1571740	"fragmentum"	2069834	11
"15259"	1571740	"yyx"	1883308	13
"15260"	1571744	"fragmentum"	2069834	11
"15261"	1571744	"yyx"	1883308	13
"15262"	1571748	"fragmentum"	2069834	11
"15263"	1571748	"yyx"	1883308	13
"15264"	1571752	"fragmentum"	2069834	11
"15265"	1571752	"yyx"	1883308	13
"15266"	1571756	"fragmentum"	2069834	11
"15267"	1571756	"fragment"	2029624	11
"15268"	1571756	"yyx"	1883308	13
"15269"	1571764	"fragmentum"	2069834	11
"15270"	1571764	"yyx"	1883308	13
"15271"	1571768	"fragmentum"	2069834	11
"15272"	1571768	"yyx"	1883308	13
"15273"	1571772	"fragmentum"	2069834	11
"15274"	1571772	"yyx"	1883308	13
"15275"	1571780	"fragmentum"	2069834	11
"15276"	1571780	"yyx"	1883308	13
"15277"	1571784	"fragmentum"	2069834	11
"15278"	1571784	"yyx"	1883308	13
"15279"	1571792	"fragmentum"	2069834	11
"15280"	1571792	"yyx"	1883308	13
"15281"	1571800	"fragmentum"	2069834	11
"15282"	1571800	"yyx"	1883308	13
"15283"	1571808	"fragmentum"	2069834	11
"15284"	1571808	"yyx"	1883308	13
"15285"	1571812	"fragmentum"	2069834	11
"15286"	1571812	"yyx"	1883308	13
"15287"	1571816	"fragmentum"	2069834	11
"15288"	1571816	"yyx"	1883308	13
"15289"	1571824	"fragmentum"	2069834	11
"15290"	1571824	"yyx"	1883308	13
"15291"	1571828	"fragmentum"	2069834	11
"15292"	1571828	"yyx"	1883308	13
"15293"	1571869	"fragmentum"	2069834	11
"15294"	1571869	"yyx"	1883308	13
"15295"	1571910	"fragmentum"	2069834	11
"15296"	1571910	"yyx"	1883308	13
"15297"	1571953	"fragmentum"	2069834	11
"15298"	1571953	"yyx"	1883308	13
"15299"	1571979	"fragmentum"	2069834	11
"15300"	1571979	"yyx"	1883308	13
"15301"	1572018	"fragmentum"	2069834	11
"15302"	1572018	"yyx"	1883308	13
"15303"	1572022	"fragmentum"	2069834	11
"15304"	1572022	"yyx"	1883308	13
"15305"	1572027	"fragmentum"	2069834	11
"15306"	1572027	"yyx"	1883308	13
"15307"	1572031	"fragmentum"	2069834	11
"15308"	1572031	"yyx"	1883308	13
"15309"	1572035	"fragmentum"	2069834	11
"15310"	1572035	"yyx"	1883308	13
"15311"	1572064	"fragmentum"	2069834	11
"15312"	1572064	"yyx"	1883308	13
"15313"	1572068	"fragmentum"	2069834	11
"15314"	1572068	"yyx"	1883308	13
"15315"	1572076	"fragmentum"	2069834	11
"15316"	1572076	"yyx"	1883308	13
"15317"	1572080	"fragmentum"	2069834	11
"15318"	1572080	"yyx"	1883308	13
"15319"	1572084	"fragmentum"	2069834	11
"15320"	1572084	"yyx"	1883308	13
"15321"	1572088	"fragmentum"	2069834	11
"15322"	1572088	"yyx"	1883308	13
"15323"	1572096	"fragmentum"	2069834	11
"15324"	1572096	"yyx"	1883308	13
"15325"	1572100	"fragmentum"	2069834	11
"15326"	1572100	"yyx"	1883308	13
"15327"	1572108	"fragmentum"	2069834	11
"15328"	1572108	"yyx"	1883308	13
"15329"	1572112	"fragmentum"	2069834	11
"15330"	1572112	"yyx"	1883308	13
"15331"	1572116	"fragmentum"	2069834	11
"15332"	1572116	"yyx"	1883308	13
"15333"	1572124	"fragmentum"	2069834	11
"15334"	1572124	"yyx"	1883308	13
"15335"	1572142	"fragmentum"	2069834	11
"15336"	1572142	"yyx"	1883308	13
"15337"	1572150	"fragmentum"	2069834	11
"15338"	1572150	"yyx"	1883308	13
"15339"	1572154	"fragmentum"	2069834	11
"15340"	1572154	"yyx"	1883308	13
"15341"	1572158	"fragmentum"	2069834	11
"15342"	1572158	"yyx"	1883308	13
"15343"	1572162	"fragmentum"	2069834	11
"15344"	1572162	"yyx"	1883308	13
"15345"	1572166	"fragmentum"	2069834	11
"15346"	1572166	"yyx"	1883308	13
"15347"	1572170	"fragmentum"	2069834	11
"15348"	1572170	"yyx"	1883308	13
"15349"	1572174	"fragmentum"	2069834	11
"15350"	1572174	"yyx"	1883308	13
"15351"	1572182	"fragmentum"	2069834	11
"15352"	1572182	"yyx"	1883308	13
"15353"	1572186	"fragmentum"	2069834	11
"15354"	1572186	"yyx"	1883308	13
"15355"	1572194	"fragmentum"	2069834	11
"15356"	1572194	"yyx"	1883308	13
"15357"	1572202	"fragmentum"	2069834	11
"15358"	1572202	"yyx"	1883308	13
"15359"	1572208	"fragmentum"	2069834	11
"15360"	1572208	"yyx"	1883308	13
"15361"	1572213	"fragmentum"	2069834	11
"15362"	1572213	"yyx"	1883308	13
"15363"	1572217	"fragmentum"	2069834	11
"15364"	1572217	"yyx"	1883308	13
"15365"	1572221	"fragmentum"	2069834	11
"15366"	1572221	"yyx"	1883308	13
"15367"	1572226	"fragmentum"	2069834	11
"15368"	1572226	"yyx"	1883308	13
"15369"	1572234	"fragmentum"	2069834	11
"15370"	1572234	"yyx"	1883308	13
"15371"	1572238	"fragmentum"	2069834	11
"15372"	1572238	"yyx"	1883308	13
"15373"	1572242	"fragmentum"	2069834	11
"15374"	1572242	"yyx"	1883308	13
"15375"	1572246	"fragmentum"	2069834	11
"15376"	1572246	"yyx"	1883308	13
"15377"	1572251	"fragmentum"	2069834	11
"15378"	1572251	"yyx"	1883308	13
"15379"	1572255	"fragmentum"	2069834	11
"15380"	1572255	"yyx"	1883308	13
"15381"	1572259	"fragmentum"	2069834	11
"15382"	1572259	"yyx"	1883308	13
"15383"	1572263	"fragmentum"	2069834	11
"15384"	1572263	"yyx"	1883308	13
"15385"	1572267	"fragmentum"	2069834	11
"15386"	1572267	"yyx"	1883308	13
"15387"	1572271	"fragmentum"	2069834	11
"15388"	1572271	"yyx"	1883308	13
"15389"	1572275	"fragmentum"	2069834	11
"15390"	1572275	"yyx"	1883308	13
"15391"	1572279	"fragmentum"	2069834	11
"15392"	1572279	"yyx"	1883308	13
"15393"	1572283	"fragmentum"	2069834	11
"15394"	1572283	"yyx"	1883308	13
"15395"	1572287	"fragmentum"	2069834	11
"15396"	1572287	"yyx"	1883308	13
"15397"	1572291	"fragmentum"	2069834	11
"15398"	1572291	"yyx"	1883308	13
"15399"	1572299	"fragmentum"	2069834	11
"15400"	1572299	"yyx"	1883308	13
"15401"	1572320	"fragmentum"	2069834	11
"15402"	1572320	"fragment"	2029624	11
"15403"	1572320	"yyx"	1883308	13
"15404"	1572372	"fragmentum"	2069834	11
"15405"	1572372	"yyx"	1883308	13
"15406"	1572390	"fragmentum"	2069834	11
"15407"	1572390	"yyx"	1883308	13
"15408"	1572394	"fragmentum"	2069834	11
"15409"	1572394	"yyx"	1883308	13
"15410"	1572398	"fragmentum"	2069834	11
"15411"	1572398	"yyx"	1883308	13
"15412"	1572402	"fragmentum"	2069834	11
"15413"	1572402	"yyx"	1883308	13
"15414"	1572406	"fragmentum"	2069834	11
"15415"	1572406	"yyx"	1883308	13
"15416"	1572418	"fragmentum"	2069834	11
"15417"	1572418	"yyx"	1883308	13
"15418"	1572422	"fragmentum"	2069834	11
"15419"	1572422	"yyx"	1883308	13
"15420"	1572426	"fragmentum"	2069834	11
"15421"	1572426	"yyx"	1883308	13
"15422"	1572430	"fragmentum"	2069834	11
"15423"	1572430	"yyx"	1883308	13
"15424"	1572434	"fragmentum"	2069834	11
"15425"	1572434	"yyx"	1883308	13
"15426"	1572438	"fragmentum"	2069834	11
"15427"	1572438	"yyx"	1883308	13
"15428"	1572442	"fragmentum"	2069834	11
"15429"	1572442	"yyx"	1883308	13
"15430"	1572446	"fragmentum"	2069834	11
"15431"	1572446	"yyx"	1883308	13
"15432"	1572450	"fragmentum"	2069834	11
"15433"	1572450	"yyx"	1883308	13
"15434"	1572454	"fragmentum"	2069834	11
"15435"	1572454	"yyx"	1883308	13
"15436"	1572458	"fragmentum"	2069834	11
"15437"	1572458	"yyx"	1883308	13
"15438"	1572462	"fragmentum"	2069834	11
"15439"	1572462	"yyx"	1883308	13
"15440"	1572466	"fragmentum"	2069834	11
"15441"	1572466	"yyx"	1883308	13
"15442"	1572470	"fragmentum"	2069834	11
"15443"	1572470	"yyx"	1883308	13
"15444"	1572474	"fragmentum"	2069834	11
"15445"	1572474	"yyx"	1883308	13
"15446"	1572478	"fragmentum"	2069834	11
"15447"	1572478	"yyx"	1883308	13
"15448"	1572482	"fragmentum"	2069834	11
"15449"	1572482	"yyx"	1883308	13
"15450"	1572486	"fragmentum"	2069834	11
"15451"	1572486	"yyx"	1883308	13
"15452"	1572490	"fragmentum"	2069834	11
"15453"	1572490	"yyx"	1883308	13
"15454"	1572494	"fragmentum"	2069834	11
"15455"	1572494	"yyx"	1883308	13
"15456"	1572498	"fragmentum"	2069834	11
"15457"	1572498	"yyx"	1883308	13
"15458"	1572502	"fragmentum"	2069834	11
"15459"	1572502	"yyx"	1883308	13
"15460"	1572506	"fragmentum"	2069834	11
"15461"	1572506	"yyx"	1883308	13
"15462"	1572510	"fragmentum"	2069834	11
"15463"	1572510	"yyx"	1883308	13
"15464"	1572514	"fragmentum"	2069834	11
"15465"	1572514	"yyx"	1883308	13
"15466"	1572518	"fragmentum"	2069834	11
"15467"	1572518	"yyx"	1883308	13
"15468"	1572522	"fragmentum"	2069834	11
"15469"	1572522	"yyx"	1883308	13
"15470"	1572526	"fragmentum"	2069834	11
"15471"	1572526	"yyx"	1883308	13
"15472"	1572530	"fragmentum"	2069834	11
"15473"	1572530	"yyx"	1883308	13
"15474"	1572534	"fragmentum"	2069834	11
"15475"	1572534	"yyx"	1883308	13
"15476"	1572562	"fragmentum"	2069834	11
"15477"	1572562	"yyx"	1883308	13
"15478"	1572568	"fragmentum"	2069834	11
"15479"	1572568	"yyx"	1883308	13
"15480"	1572572	"fragmentum"	2069834	11
"15481"	1572572	"yyx"	1883308	13
"15482"	1572576	"fragmentum"	2069834	11
"15483"	1572576	"yyx"	1883308	13
"15484"	1572588	"fragmentum"	2069834	11
"15485"	1572588	"yyx"	1883308	13
"15486"	1572592	"fragmentum"	2069834	11
"15487"	1572592	"yyx"	1883308	13
"15488"	1572596	"fragmentum"	2069834	11
"15489"	1572596	"yyx"	1883308	13
"15490"	1572600	"fragmentum"	2069834	11
"15491"	1572600	"yyx"	1883308	13
"15492"	1572604	"fragmentum"	2069834	11
"15493"	1572604	"yyx"	1883308	13
"15494"	1572608	"fragmentum"	2069834	11
"15495"	1572608	"yyx"	1883308	13
"15496"	1572612	"fragmentum"	2069834	11
"15497"	1572612	"yyx"	1883308	13
"15498"	1572616	"fragmentum"	2069834	11
"15499"	1572616	"yyx"	1883308	13
"15500"	1572620	"fragmentum"	2069834	11
"15501"	1572620	"yyx"	1883308	13
"15502"	1572624	"fragmentum"	2069834	11
"15503"	1572624	"yyx"	1883308	13
"15504"	1572628	"fragmentum"	2069834	11
"15505"	1572628	"yyx"	1883308	13
"15506"	1572632	"fragmentum"	2069834	11
"15507"	1572632	"yyx"	1883308	13
"15508"	1572640	"fragmentum"	2069834	11
"15509"	1572640	"yyx"	1883308	13
"15510"	1572660	"fragmentum"	2069834	11
"15511"	1572660	"yyx"	1883308	13
"15512"	1572672	"fragmentum"	2069834	11
"15513"	1572672	"yyx"	1883308	13
"15514"	1572676	"fragmentum"	2069834	11
"15515"	1572676	"yyx"	1883308	13
"15516"	1572680	"fragmentum"	2069834	11
"15517"	1572680	"yyx"	1883308	13
"15518"	1572684	"fragmentum"	2069834	11
"15519"	1572684	"yyx"	1883308	13
"15520"	1572688	"fragmentum"	2069834	11
"15521"	1572688	"yyx"	1883308	13
"15522"	1572692	"fragmentum"	2069834	11
"15523"	1572692	"yyx"	1883308	13
"15524"	1572696	"fragmentum"	2069834	11
"15525"	1572696	"yyx"	1883308	13
"15526"	1572700	"fragmentum"	2069834	11
"15527"	1572700	"yyx"	1883308	13
"15528"	1572704	"fragmentum"	2069834	11
"15529"	1572704	"yyx"	1883308	13
"15530"	1572708	"fragmentum"	2069834	11
"15531"	1572708	"yyx"	1883308	13
"15532"	1572712	"fragmentum"	2069834	11
"15533"	1572712	"yyx"	1883308	13
"15534"	1572716	"fragmentum"	2069834	11
"15535"	1572716	"yyx"	1883308	13
"15536"	1572720	"fragmentum"	2069834	11
"15537"	1572720	"yyx"	1883308	13
"15538"	1572724	"fragmentum"	2069834	11
"15539"	1572724	"yyx"	1883308	13
"15540"	1572729	"fragmentum"	2069834	11
"15541"	1572729	"yyx"	1883308	13
"15542"	1572733	"fragmentum"	2069834	11
"15543"	1572733	"yyx"	1883308	13
"15544"	1572737	"fragmentum"	2069834	11
"15545"	1572737	"yyx"	1883308	13
"15546"	1572741	"fragmentum"	2069834	11
"15547"	1572741	"yyx"	1883308	13
"15548"	1572745	"fragmentum"	2069834	11
"15549"	1572745	"yyx"	1883308	13
"15550"	1572749	"fragmentum"	2069834	11
"15551"	1572749	"yyx"	1883308	13
"15552"	1572753	"fragmentum"	2069834	11
"15553"	1572753	"yyx"	1883308	13
"15554"	1572757	"fragmentum"	2069834	11
"15555"	1572757	"yyx"	1883308	13
"15556"	1572765	"fragmentum"	2069834	11
"15557"	1572765	"yyx"	1883308	13
"15558"	1572769	"fragmentum"	2069834	11
"15559"	1572769	"yyx"	1883308	13
"15560"	1572773	"fragmentum"	2069834	11
"15561"	1572773	"yyx"	1883308	13
"15562"	1572777	"fragmentum"	2069834	11
"15563"	1572777	"yyx"	1883308	13
"15564"	1572781	"fragmentum"	2069834	11
"15565"	1572781	"yyx"	1883308	13
"15566"	1572785	"fragmentum"	2069834	11
"15567"	1572785	"yyx"	1883308	13
"15568"	1572789	"fragmentum"	2069834	11
"15569"	1572789	"yyx"	1883308	13
"15570"	1572805	"fragmentum"	2069834	11
"15571"	1572805	"yyx"	1883308	13
"15572"	1572809	"fragmentum"	2069834	11
"15573"	1572809	"yyx"	1883308	13
"15574"	1572817	"fragmentum"	2069834	11
"15575"	1572817	"yyx"	1883308	13
"15576"	1572821	"fragmentum"	2069834	11
"15577"	1572821	"yyx"	1883308	13
"15578"	1572825	"fragmentum"	2069834	11
"15579"	1572825	"yyx"	1883308	13
"15580"	1572829	"fragmentum"	2069834	11
"15581"	1572829	"yyx"	1883308	13
"15582"	1572833	"fragmentum"	2069834	11
"15583"	1572833	"yyx"	1883308	13
"15584"	1572841	"fragmentum"	2069834	11
"15585"	1572841	"yyx"	1883308	13
"15586"	1572849	"fragmentum"	2069834	11
"15587"	1572849	"yyx"	1883308	13
"15588"	1572861	"fragmentum"	2069834	11
"15589"	1572861	"yyx"	1883308	13
"15590"	1572869	"fragmentum"	2069834	11
"15591"	1572869	"yyx"	1883308	13
"15592"	1572873	"fragmentum"	2069834	11
"15593"	1572873	"yyx"	1883308	13
"15594"	1572877	"fragmentum"	2069834	11
"15595"	1572877	"yyx"	1883308	13
"15596"	1572881	"fragmentum"	2069834	11
"15597"	1572881	"yyx"	1883308	13
"15598"	1572885	"fragmentum"	2069834	11
"15599"	1572885	"yyx"	1883308	13
"15600"	1572889	"fragmentum"	2069834	11
"15601"	1572889	"yyx"	1883308	13
"15602"	1572908	"fragmentum"	2069834	11
"15603"	1572908	"yyx"	1883308	13
"15604"	1572913	"fragmentum"	2069834	11
"15605"	1572913	"yyx"	1883308	13
"15606"	1572917	"fragmentum"	2069834	11
"15607"	1572917	"yyx"	1883308	13
"15608"	1572921	"fragmentum"	2069834	11
"15609"	1572921	"yyx"	1883308	13
"15610"	1572925	"fragmentum"	2069834	11
"15611"	1572925	"yyx"	1883308	13
"15612"	1572930	"fragmentum"	2069834	11
"15613"	1572930	"yyx"	1883308	13
"15614"	1572935	"fragmentum"	2069834	11
"15615"	1572935	"yyx"	1883308	13
"15616"	1572939	"fragmentum"	2069834	11
"15617"	1572939	"yyx"	1883308	13
"15618"	1572948	"fragmentum"	2069834	11
"15619"	1572948	"yyx"	1883308	13
"15620"	1572956	"fragmentum"	2069834	11
"15621"	1572956	"yyx"	1883308	13
"15622"	1572964	"fragmentum"	2069834	11
"15623"	1572964	"yyx"	1883308	13
"15624"	1572968	"fragmentum"	2069834	11
